Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-20.9549,140.9799,AUS.QLD.336037,22074,6000,17000,9000,1802,2586607108.571645,1264987139.4698253,348269618.8349479,973350350.2668718,-17018.61127258075,637057.8042496676,124353281.63034531,0.263412716548198,40975,0.0,1969558247.65,33027161.051033333,1.8417267710901799e-09,0.0,100.0,25
-19.1596,139.4342,AUS.QLD.336263,21711,6000,17000,9000,1848,2513374363.072203,1218458515.500523,315183176.604814,979732670.9668657,-18717.299110589614,641235.0331478135,125410006.32890528,0.2656511353485855,41675,0.0,1969558247.65,34127989.66338095,1.7053025658242402e-09,0.0,100.0,25
-24.017,148.917,AUS.QLD.443072,23456,19000,17000,5000,1110,2671211565.7129726,1249000490.8460517,483960672.5581678,938250402.3087533,-11551.843955122422,614084.888311079,132373964.63951808,0.280402617195119,30750,0.0,1969558247.65,20534746.63455782,1.909938873723149e-09,0.0,100.0,25
-35.0613,149.5717,AUS.NSW.335841,27244,6000,17000,10000,1845,2542816552.5660048,1227695965.2025585,293305136.08564395,1021815451.277802,-19358.089942578918,668778.2128613213,134372531.49496245,0.2846361035791835,43000,0.0,1969558247.65,38158692.56734305,1.659827830735594e-09,0.0,100.0,25
-29.5,152.4897,AUS.NSW.335959,5000,6000,17000,7000,1800,1420045446.032833,206228879.1695995,16517535.424917731,1197299031.438316,-20097.594193989407,783632.2160763779,152692430.17207235,0.3234424319217696,12200,0.0,1969558247.65,41844843.16891098,514150061.823587,0.0,73.89515834644389,25
-34.1848,147.3854,AUS.NSW.455899,20194,30000,17000,5000,2776,2951923769.168688,981116201.4143108,1286278816.2978716,684528751.4565053,-27624.382518951308,448024.0678282827,115527385.3822655,0.2447171640368444,13375,0.0,1969558247.65,16524452.368684571,1.682565198279917e-09,0.0,100.0,25
-41.8501,145.5144,AUS.TAS.333976,28218,33000,17000,5000,1000,2858695544.2783337,879133066.6664754,1263699695.5931988,715862782.0186597,-10031.395330245576,468532.19083121273,126934369.02629106,0.2688801335210402,22200,0.0,1969558247.65,14194174.054651491,1.3869794202037156e-09,0.0,100.0,25
-41.5746,145.7221,AUS.TAS.334055,31178,28000,17000,5000,1000,2530385936.424479,986376302.6275424,630540399.3904748,913469234.4064616,-11328.896607263849,597865.6139190291,145345536.83421633,0.3078797937111647,28575,0.0,1969558247.65,18363130.73050513,1.1823431123048067e-09,0.0,100.0,25
-41.2245,148.0131,AUS.TAS.334077,50000,28000,17000,5000,9023,4242894046.05584,1826383946.538831,1948972660.382224,467537439.1347849,-38927.6791156622,306003.25391371665,106127170.20721988,0.2248050540954521,6400,0.0,1969558247.65,11632303.63343301,1.0459189070388675e-09,0.0,100.0,25
-41.603,145.6999,AUS.TAS.333591,32756,15000,17000,6000,1319,2473571827.5886474,1069027266.3144736,360395194.2511392,1044149367.0230345,-14853.25272589101,683395.760716576,148065779.28551754,0.3136419774217402,31150,0.0,1969558247.65,24590696.42080475,2.228262019343674e-09,0.0,100.0,25
-41.477,145.385,AUS.TAS.333707,31287,28000,17000,5000,1000,2543060564.494986,1002812006.289108,630540399.3904748,909708158.8154032,-11285.0338994802,595403.9899446814,144991935.27565575,0.3071307732921218,28625,0.0,1969558247.65,18533760.92231017,1.2278178473934531e-09,0.0,100.0,25
-41.7723,145.5431,AUS.TAS.333876,50000,27000,17000,6000,1000,3288883395.724556,1516460148.1048777,1059427069.1416094,712996178.4780686,-9347.519154541236,466655.9988138959,133078192.59147604,0.2818943558566355,24850,0.0,1969558247.65,17702967.265078288,1.1368683772161603e-09,0.0,100.0,25
-20.8771,117.8091,AUS.WA.333611,21634,8000,17000,5000,2574,2576428582.032511,1288506084.001089,392800204.80150765,895122293.2299141,-27244.64259601671,585857.5409189787,118010399.14208704,0.2499768354433893,22275,0.0,1969558247.65,22067923.65336845,2.3419488570652902e-09,0.0,100.0,25
-27.599,120.5777,AUS.WA.333803,24867,8000,17000,10000,1855,2781298847.807745,1407176629.7685976,519240164.7870364,854882053.2521112,-18812.513788249737,559520.3038535068,118680797.54650147,0.2513969142910173,39850,0.0,1969558247.65,43231248.36115699,1.921307557495311e-09,0.0,100.0,25
-28.7772,116.9626,AUS.WA.333890,31305,10000,17000,5000,2504,3209886113.6933994,1783524839.8895729,653271706.7692088,773089567.0346179,-27250.71360768322,505987.12162415736,114083625.48434748,0.2416589036373767,19475,0.0,1969558247.65,22616457.57536641,1.5234036254696546e-09,0.0,100.0,25
-29.72,135.5749,AUS.SA.333675,17883,31000,17000,5000,7098,3333215665.75012,989659885.1567894,1815379184.7154276,528176595.8779032,-39401.28243579387,345691.58200208767,98683506.30348596,0.2090374305615361,9400,0.0,1969558247.65,15907848.905114789,1.000444171950221e-09,0.0,100.0,25
-31.1051,137.1544,AUS.SA.335512,23013,6000,17000,9000,1669,2586907174.6016417,1263441604.3195322,370730833.1645311,952734737.1175786,-16630.61352460349,623564.8854434552,124067605.79374272,0.2628075805422551,43300,0.0,1969558247.65,35220589.06415482,1.318767317570746e-09,0.0,100.0,25
-30.4374,136.8893,AUS.SA.335647,22527,6000,17000,9000,1696,2561508602.677415,1241949861.681529,359224935.745787,960333805.2500986,-16967.77187092065,628538.4755361894,124371287.17532653,0.2634508569933414,43500,0.0,1969558247.65,35183950.090242244,1.7507773009128867e-09,0.0,100.0,25
-17.295,128.1877,AUS.WA.335365,22762,6000,17000,10000,1791,2523875614.02043,1262504496.2480576,252568524.34097376,1008802593.4313986,-17009.46448161009,660261.2974008505,128484137.39517397,0.2721629475386181,46475,0.0,1969558247.65,39119591.01941706,2.0122570276726037e-09,0.0,100.0,25
-20.9825,116.8648,AUS.WA.335472,23723,9000,17000,5000,2293,2704635988.3880258,1400359178.375875,446915386.5772244,857361423.4349264,-25006.75284054545,561143.0516381593,116738056.89555414,0.2472816823831383,22225,0.0,1969558247.65,21819810.945239343,1.887201506178826e-09,0.0,100.0,25
-27.4555,120.5775,AUS.WA.335559,21616,7000,17000,9000,2158,2581959297.618142,1228586341.0687556,454917465.1495247,898455491.3998619,-23338.684498909777,588039.1191212096,119843585.9577027,0.2538600037258082,36850,0.0,1969558247.65,39743744.61463835,2.523847797419876e-09,0.0,100.0,25
