Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-33.5265,149.1588,AUS.NSW.333484,29292,1000,17000,5000,2610,2554244484.779653,1343766814.903179,9670029.576109275,1200807640.3003652,-41968.57787032921,785928.600576589,142823213.9860376,0.3025368553926941,3150,0.0,1969558247.65,4661910.300887636,9.094947017729281e-11,0.0,100.0,25
-31.1629,145.6538,AUS.NSW.333485,23616,9000,17000,5000,2373,2636724727.6189275,1239359997.1443722,495333792.1982043,902030938.2763509,-38002.49411068349,590379.2491018716,121744047.94506793,0.2578856783861406,4025,0.0,1969558247.65,4847308.967285768,4.5474735088646405e-11,0.0,100.0,25
-31.5001,145.8422,AUS.NSW.334161,22846,9000,17000,5000,2356,2592088308.780189,1190684776.5787709,500723170.5590673,900680361.6423502,-38084.648866731455,589495.2966949182,121380055.7076918,0.2571146477965763,4175,0.0,1969558247.65,5406485.882235897,0.0,0.0,100.0,25
-17.1727,137.752,AUS.NT.333631,24259,9000,17000,5000,2514,2607911892.1320486,1321892884.4095066,393975034.63400376,892043973.088538,-39580.66193229246,583842.7803864481,121030746.08239932,0.2563747188127297,3875,0.0,1969558247.65,4409860.220491192,0.0,0.0,100.0,25
-19.4448,133.8237,AUS.NT.333784,31305,10000,17000,5000,2505,3180530830.2973905,1786637565.7642105,628177422.2352417,765715842.2979383,-39644.12694923776,501161.0187840007,114166310.70064636,0.2418340525128878,4050,0.0,1969558247.65,3862466.243133377,1.1368683772161603e-10,0.0,100.0,25
-19.6751,134.2835,AUS.NT.334073,20752,6000,17000,9000,1787,2501145305.282656,1194658499.226751,381828217.47038025,924658588.5855248,-28910.862239327005,605189.046229226,120655162.6225423,0.2555791349877238,3550,0.0,1969558247.65,4554514.082245554,2.5011104298755527e-10,0.0,100.0,25
-20.3054,140.1508,AUS.QLD.455378,21085,8000,17000,5000,2411,2572520862.4475374,1204755450.385642,449367133.46423286,918398278.5976626,-36606.79427497681,601091.6733421701,120200945.90641037,0.2546169853964201,3275,0.0,1969558247.65,5216957.827606336,6.821210263296962e-11,0.0,100.0,25
-22.0815,140.5842,AUS.QLD.558218,20261,8000,17000,5000,2425,2556519708.123248,1175373812.4045153,465054279.65133226,916091616.0674008,-36966.30876932279,599581.9627161137,119326174.01177908,0.2527639901388457,3050,0.0,1969558247.65,4850650.464457627,0.0,0.0,100.0,25
-35.0919,139.0054,AUS.SA.333599,20652,33000,17000,5000,1271,3054161511.934273,906028611.021067,1532420109.5862207,615712791.326985,-17100.939405125566,402984.0219235117,111878240.94528726,0.2369873234036189,6775,0.0,1969558247.65,5701451.961292111,2.273736754432321e-11,0.0,100.0,25
-20.1656,139.4582,AUS.QLD.334842,17118,32000,17000,5000,7180,3152880901.139974,977802054.7957724,1602516413.1078672,572562433.2363344,-59427.57180951863,374742.1125531809,103669278.64138038,0.2195985980546435,6450,0.0,1969558247.65,12473928.002179334,6.821210263296962e-11,0.0,100.0,25
-18.609,143.993,AUS.QLD.334950,24201,9000,17000,5000,2474,2720071235.0390425,1345636203.791106,469094630.55135167,905340400.6965848,-38848.015579279,592545.2922559147,121549120.55122374,0.2574727712744908,3825,0.0,1969558247.65,5020719.393652095,2.273736754432321e-11,0.0,100.0,25
-20.7187,140.6487,AUS.QLD.334977,21026,8000,17000,5000,2420,2581438140.9519205,1204494418.9835176,451114776.8241529,925828945.1442502,-36608.03926059384,605955.0445969116,120696994.36282244,0.2556677455350343,3225,0.0,1969558247.65,5256385.7950783335,0.0,0.0,100.0,25
-35.5901,149.4372,AUS.NSW.335061,29463,9000,17000,5000,1203,2548559347.4671097,1271078394.4619496,187339886.42293164,1090141066.5822282,-19935.643939675563,713497.3280780682,141810985.702767,0.3003926916169778,3975,0.0,1969558247.65,3048964.5094238096,4.5474735088646405e-11,0.0,100.0,25
-31.3956,146.7216,AUS.NSW.335156,22447,9000,17000,5000,2198,2542194888.3499327,1151581851.267748,453452996.4941806,937160040.5880036,-37884.100256492,613371.2465648483,124588036.67341216,0.2639099890190721,4150,0.0,1969558247.65,5026671.993906332,4.5474735088646405e-11,0.0,100.0,25
-32.9135,148.0498,AUS.NSW.335362,24140,7000,17000,9000,1758,2502645773.423279,1166826652.3900535,325437063.0529417,1010382057.9802836,-27979.00657600791,661295.0569480956,131904768.76288009,0.2794087378311163,4600,0.0,1969558247.65,5421905.523980864,0.0,0.0,100.0,25
-23.6356,150.375,AUS.QLD.333486,22679,9000,17000,5000,2485,2536878766.8842936,1177469932.749458,445860227.8336132,913548606.3012222,-40238.21008839545,597917.5628241498,122847577.3076842,0.2602232416847236,3500,0.0,1969558247.65,4636322.955420571,0.0,0.0,100.0,25
-21.54,140.5017,AUS.QLD.333596,21291,6000,17000,9000,1827,2545493789.29364,1224793868.296698,353953104.5118674,966746816.4850752,-29823.15993642466,632735.7913894816,123688424.37126814,0.262004375293072,3600,0.0,1969558247.65,4625599.046837437,1.8189894035458562e-10,0.0,100.0,25
-20.5711,139.472,AUS.QLD.333688,20900,8000,17000,5000,2448,2567723424.3135386,1199539953.883577,450755247.837915,917428222.5920464,-36481.14919915766,600456.7716864944,120057227.16468878,0.2543125515794798,3075,0.0,1969558247.65,4730449.310444223,2.273736754432321e-11,0.0,100.0,25
-19.486,133.9023,AUS.NT.335010,30668,10000,17000,5000,2503,3149493832.002332,1754361015.494409,628177422.2352417,766955394.2726806,-39782.47709988469,501972.30555146944,113905454.75370796,0.2412814915132106,4125,0.0,1969558247.65,3938783.6174252033,9.094947017729281e-11,0.0,100.0,25
-12.9681,131.1124,AUS.NT.335011,26589,5000,17000,12000,1849,2571207655.128192,1344709586.7573416,147833082.33246937,1078664986.0383806,-27123.8078586912,705986.23336212,136237693.3210332,0.2885870032817564,3525,0.0,1969558247.65,4493216.772691126,4.5474735088646405e-11,0.0,100.0,25
-19.5535,134.0588,AUS.NT.335952,29806,10000,17000,5000,2474,3099965114.3732185,1704895018.41689,628177422.2352417,766892673.7210872,-39828.47337654985,501931.2549504516,113455419.08653232,0.2403281984751813,3875,0.0,1969558247.65,3956448.160579203,6.821210263296962e-11,0.0,100.0,25
-41.7824,145.434,AUS.TAS.336113,26488,33000,17000,5000,1000,2790549827.74616,798848559.427477,1263699695.5931988,728001572.7254844,-13687.945981693078,476477.0293488295,127435535.82337336,0.2699417356414862,8000,0.0,1969558247.65,5437152.830344315,1.8189894035458562e-10,0.0,100.0,25
-37.6078,142.6124,AUS.VIC.467811,35598,14000,17000,8000,1239,2814945166.551589,1435642154.506663,482746680.61343086,896556331.4314958,-18800.293138058783,586796.118921914,133554649.327982,0.2829036156174981,5975,0.0,1969558247.65,5021815.952298435,9.094947017729281e-11,0.0,100.0,25
-20.9168,116.8861,AUS.WA.333298,18845,28000,17000,5000,1004,3003817916.9504395,1116863188.638389,1293654749.4677837,593299978.8442665,-14907.116550450217,388314.8361535724,103136169.24124938,0.218469333161391,5275,0.0,1969558247.65,3653710.976975286,9.094947017729281e-11,0.0,100.0,25
-17.1813,137.7848,AUS.NT.333325,24507,9000,17000,5000,2766,2623818107.904245,1339722121.216746,393975034.63400376,890120952.0534949,-41404.26195769349,582584.1631190124,121084279.54937153,0.2564881166722515,4125,0.0,1969558247.65,5201478.339141586,0.0,0.0,100.0,25
-19.6271,134.15,AUS.NT.333391,21074,10000,17000,6000,1912,2635260244.0359106,1216170017.499136,632841678.3753064,786248548.161468,-30585.44195513239,514599.6747716808,111593742.22990245,0.2363846808477371,5500,0.0,1969558247.65,5675746.575084493,4.5474735088646405e-11,0.0,100.0,25
-16.436,136.0985,AUS.NT.333587,22241,6000,17000,10000,1777,2469759512.339675,1211753638.6352608,252793290.2982083,1005212583.406206,-25650.646862159545,657911.6358393619,128764375.3740207,0.2727565647421225,3575,0.0,1969558247.65,4316730.819179056,4.5474735088646405e-11,0.0,100.0,25
-20.9549,140.9799,AUS.QLD.336037,22074,6000,17000,9000,1802,2586607108.571645,1264987139.4698253,348269618.8349479,973350350.2668718,-29808.03387740077,637057.8042496676,124353281.63034531,0.263412716548198,3450,0.0,1969558247.65,4417895.54904347,2.0463630789890883e-10,0.0,100.0,25
-19.1596,139.4342,AUS.QLD.336263,23945,9000,17000,5000,2372,2706504840.656465,1343833772.8523054,470757297.7310996,891913770.0730605,-36499.03239569037,583757.5625128181,120335907.29245593,0.2549028688476751,3425,0.0,1969558247.65,4188429.7929707626,9.094947017729281e-11,0.0,100.0,25
-24.017,148.917,AUS.QLD.443072,23456,19000,17000,5000,1110,2671211565.7129726,1249000490.8460517,483960672.5581678,938250402.3087533,-17420.159707521085,614084.888311079,132373964.63951808,0.280402617195119,3100,0.0,1969558247.65,2453224.4235115023,6.821210263296962e-11,0.0,100.0,25
-18.5074,144.0999,AUS.QLD.334081,18080,29000,17000,5000,5857,2996911566.608005,993776224.9355656,1377481374.271093,625653967.4013474,-65125.54670761725,409490.5216641818,106998696.61913264,0.2266511745733006,7425,0.0,1969558247.65,12903069.75510094,2.0463630789890883e-10,0.0,100.0,25
-20.8766,139.9862,AUS.QLD.334094,21105,6000,17000,8000,1725,2528214122.408813,1210761795.6780317,343672102.7813636,973780223.949418,-26740.39484799914,637339.1565748941,123999468.69200754,0.2626632483716001,3500,0.0,1969558247.65,4254598.2952785045,2.273736754432321e-11,0.0,100.0,25
-17.1187,144.4047,AUS.QLD.334276,23891,9000,17000,5000,2720,2646736088.412118,1297401677.525492,401822687.2295627,947511723.6570634,-40352.57537302449,620146.4231335479,125324048.94393262,0.2654690551655282,3400,0.0,1969558247.65,5500771.437113677,2.273736754432321e-11,0.0,100.0,25
-41.2021,146.8156,AUS.TAS.334630,20211,30000,17000,5000,4344,3220537693.2440467,793386088.3812332,1891636252.479962,535515352.3828512,-48587.59077234949,350494.7981345761,100750392.0208068,0.2134156341316885,7275,0.0,1969558247.65,11935900.763407657,6.821210263296962e-11,0.0,100.0,25
