Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-35.5901,149.4372,AUS.NSW.335061,27322,17000,17000,5000,1000,2530675095.830304,1178712737.1669111,343479029.4782462,1008483329.1851468,-21640.73876980431,660052.3389516785,139766844.03823757,0.2960626658886366,9050,0.0,1969558247.65,7249874.426444529,1.2846612662542611e-09,0.0,100.0,25
-31.3956,146.7216,AUS.NSW.335156,23973,7000,17000,5000,1816,2568105467.853799,1229868743.4134414,353723981.9160916,984512742.5242656,-47211.370556744885,644363.5899821318,127447864.15447363,0.2699678502654275,7225,0.0,1969558247.65,11856026.750300247,1.978150976356119e-09,0.0,100.0,25
-32.9135,148.0498,AUS.NSW.335362,24140,7000,17000,9000,1758,2502645773.423279,1166826652.3900535,325437063.0529417,1010382057.9802836,-35215.37738128278,661295.0569480956,131904768.76288009,0.2794087378311163,9250,0.0,1969558247.65,12753324.389787309,2.1827872842550278e-09,0.0,100.0,25
-12.9939,130.9975,AUS.NT.336105,25998,5000,17000,11000,1802,2545987466.223485,1315969640.1446333,147833082.33246937,1082184743.7463827,-35472.66798811954,708289.9147820075,135877660.05214545,0.2878243588210548,7900,0.0,1969558247.65,10795724.299604228,1.2391865311656147e-09,0.0,100.0,25
-19.6671,134.22,AUS.NT.336129,17716,33000,17000,5000,5929,3345909093.3174767,1019039449.6216284,1868994678.9273293,457874964.7685189,-87117.11665348502,299679.1644409956,93287026.3240506,0.197606277056423,3500,0.0,1969558247.65,10226658.836003792,9.777068044058979e-10,0.0,100.0,25
-22.6868,136.2415,AUS.NT.336208,15913,33000,17000,5000,1000,3285334553.2830825,918183341.365671,1866190619.1825647,500960592.7348466,-21318.5116535228,327878.7079449571,97735436.38487136,0.2070291709525757,4200,0.0,1969558247.65,3193798.9488517568,1.000444171950221e-09,0.0,100.0,25
-31.1637,121.0857,AUS.WA.335026,22555,6000,17000,8000,1704,2552877333.333094,1203398012.9447129,410107162.30377793,939372158.0846032,-35618.26786029657,614819.0774663727,123010502.982693,0.2605683608008969,7650,0.0,1969558247.65,9999144.636051817,2.034994395216927e-09,0.0,100.0,25
-23.432,117.9,AUS.WA.335066,25865,9000,17000,5000,2577,2803752110.377491,1465402518.8679688,438884908.35581046,899464683.1537118,-57778.05171152068,588699.6351241043,121359493.36669324,0.2570710913899418,5875,0.0,1969558247.65,13609753.876789177,2.023625711444765e-09,0.0,100.0,25
-32.7509,116.3581,AUS.WA.335111,17040,31000,17000,6000,2720,3363222328.6586046,850615362.0326657,2041420575.9005752,471186390.7253636,-56078.21719845619,308391.49272975046,93109118.36238608,0.1972294215455495,4100,0.0,1969558247.65,8487247.925166495,9.322320693172512e-10,0.0,100.0,25
-41.2021,146.8156,AUS.TAS.334630,21395,30000,17000,6000,1291,3262756553.2439275,839863955.0229208,1891636252.479962,531256345.7410445,-25639.438287970264,347707.2782875136,101093201.57229345,0.2141417942621803,5900,0.0,1969558247.65,6069354.788884608,1.2278178473934531e-09,0.0,100.0,25
-41.4269,145.5264,AUS.TAS.335457,30768,28000,17000,5000,1233,2543533105.043163,1013455125.0720632,630540399.3904748,899537580.5806246,-29640.024278298017,588747.3464900188,143496821.2320047,0.3039637314044924,9600,0.0,1969558247.65,9796646.740739396,1.318767317570746e-09,0.0,100.0,25
-42.061,145.5855,AUS.TAS.335962,33644,8000,17000,5000,1304,2472026390.3892946,1049972637.3452646,335574403.0081353,1086479350.035895,-30175.3278103758,711100.7345984933,146782991.90762946,0.3109246988462725,12200,0.0,1969558247.65,13258835.841441097,2.137312549166381e-09,0.0,100.0,25
-17.295,128.1877,AUS.WA.335365,22762,6000,17000,10000,1791,2523875614.02043,1262504496.2480576,252568524.34097376,1008802593.4313986,-32139.342746482107,660261.2974008505,128484137.39517397,0.2721629475386181,5625,0.0,1969558247.65,7722197.088993925,1.716671249596402e-09,0.0,100.0,25
-20.9825,116.8648,AUS.WA.335472,18558,28000,17000,5000,1000,2985708089.1266875,1095472681.004913,1293654749.4677837,596580658.6539906,-21771.46440293013,390462.04108903685,103410844.06056364,0.2190511661405803,4575,0.0,1969558247.65,3624240.205295901,8.640199666842817e-10,0.0,100.0,25
-27.4555,120.5775,AUS.WA.335559,21616,7000,17000,9000,2158,2581959297.618142,1228586341.0687556,454917465.1495247,898455491.3998619,-43391.454182604815,588039.1191212096,119843585.9577027,0.2538600037258082,6450,0.0,1969558247.65,11444653.13390852,2.4101609596982602e-09,0.0,100.0,25
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026.4826684,958300194.1429416,1802026808.4753504,530366023.8643764,-88265.03198705599,347124.5626192344,101151343.43725003,0.2142649539117899,4650,0.0,1969558247.65,14561261.88783477,1.2050804798491301e-09,0.0,100.0,25
-19.474,139.3889,AUS.QLD.335937,17956,30000,17000,5000,1066,3102335647.758238,1017837207.4109662,1488384840.7429435,596113599.6043282,-25619.47971854243,390156.3509410328,104833661.42887507,0.2220650647946824,5900,0.0,1969558247.65,4962141.923555721,1.000444171950221e-09,0.0,100.0,25
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540100.647287,1231364883.2384963,353953104.5118674,963222112.8969232,-37330.407631382535,630428.8728910361,123142389.69305032,0.2608477312863104,7750,0.0,1969558247.65,11213285.594239855,1.8417267710901799e-09,0.0,100.0,25
-23.6356,150.375,AUS.QLD.333486,18434,34000,17000,5000,6606,2997896011.271314,957074817.6042868,1499712528.1765518,541108665.4904758,-83225.93862858845,354155.6215635164,103956377.21925004,0.2202067477980381,2650,0.0,1969558247.65,8194034.437823723,8.640199666842817e-10,0.0,100.0,25
-21.54,140.5017,AUS.QLD.333596,21291,6000,17000,9000,1827,2545493789.29364,1224793868.296698,353953104.5118674,966746816.4850752,-38487.8438627702,632735.7913894816,123688424.37126814,0.262004375293072,7875,0.0,1969558247.65,11632516.310617402,2.046363078989088e-09,0.0,100.0,25
-20.5711,139.472,AUS.QLD.333688,17053,31000,17000,5000,1058,3151690675.920596,978745370.3330104,1601748219.6527529,571197085.9348326,-25015.7351511012,373848.492744348,102690675.30883676,0.2175256607033421,5925,0.0,1969558247.65,5055773.745559544,7.503331289626657e-10,0.0,100.0,25
-19.7162,134.2817,AUS.NT.463918,18502,33000,17000,5000,1028,3389790907.119741,1067819908.296449,1868994678.9273293,452976319.8959626,-23259.820718882387,296473.00137190754,92932860.50470048,0.1968560613857111,3950,0.0,1969558247.65,3002674.9940183684,7.048583938740194e-10,0.0,100.0,25
-21.5127,134.1564,AUS.NT.597284,16134,32000,17000,5000,1447,3310417720.247273,926578114.5929456,1909939632.7638023,473899972.89052486,-35416.21292462899,310167.5322568485,93708543.46406405,0.1984991604083287,4425,0.0,1969558247.65,5150419.151368609,1.000444171950221e-09,0.0,100.0,25
-20.7434,139.4783,AUS.QLD.333400,21174,6000,17000,9000,1810,2524030126.934231,1210935376.448387,339835231.9840641,973259518.5017796,-38115.63609819685,636998.3548594149,124254928.5458591,0.2632043790373116,8425,0.0,1969558247.65,12215550.885688046,1.932676241267472e-09,0.0,100.0,25
-21.117,116.8296,AUS.WA.333387,18441,28000,17000,5000,1007,2978467647.2137785,1087108474.3170142,1293654749.4677837,597704423.4289811,-21911.893842609585,391197.5451342681,103525327.52552415,0.219293672008618,4575,0.0,1969558247.65,3625966.163397096,8.640199666842817e-10,0.0,100.0,25
-20.7571,117.7045,AUS.WA.333525,19058,29000,17000,5000,1006,3048222771.9468327,1141539391.2257135,1312402114.7990708,594281265.9220483,-21989.185558398505,388957.08854598063,104147617.89156324,0.2206118454709589,4375,0.0,1969558247.65,3467154.581677477,8.412825991399585e-10,0.0,100.0,25
-17.3472,128.0235,AUS.WA.333595,22024,6000,17000,10000,1958,2474781984.6549845,1202786637.4250183,252568524.34097376,1019426822.888992,-37240.6792841079,667214.8555808453,129404934.76980828,0.2741134367791344,6000,0.0,1969558247.65,8879746.405519841,1.716671249596402e-09,0.0,100.0,25
-20.8684,116.8655,AUS.WA.335166,18082,28000,17000,5000,1006,2963021191.152998,1074432074.0405614,1293654749.4677837,594934367.6446527,-21983.997107293653,389384.5436234252,103029303.01312472,0.2182429625896738,4725,0.0,1969558247.65,3707937.0642281794,8.86757334228605e-10,0.0,100.0,25
-21.2035,119.2383,AUS.WA.335341,19662,26000,17000,5000,1000,3060740791.300803,1147527977.6468146,1296783159.6029446,616429654.0510437,-21527.46253615464,403453.2085764081,103587943.4022294,0.2194263087831826,4050,0.0,1969558247.65,3208454.355021822,7.73070496506989e-10,0.0,100.0,25
-27.3105,120.5528,AUS.WA.335342,16497,33000,17000,5000,1009,3341458113.023137,938639930.088097,1946292734.381372,456525448.553668,-22790.570827875308,298795.9060783757,93029353.36376724,0.1970604584534929,3550,0.0,1969558247.65,2765784.257363986,7.275957614183425e-10,0.0,100.0,25
-20.7759,140.0445,AUS.QLD.334400,22849,6000,17000,9000,1765,2622728505.393939,1312965814.652928,343672102.7813636,966090587.9596474,-36812.23549367956,632306.2898195892,124236309.55153178,0.2631649391462942,8000,0.0,1969558247.65,11225732.487960164,1.944044925039634e-09,0.0,100.0,25
-20.7216,139.4782,AUS.QLD.334462,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,-91008.10077379132,377070.3673700883,103012091.7418872,0.2182065046236878,5075,0.0,1969558247.65,15858670.523327287,1.0913936421275139e-09,0.0,100.0,25
-21.0446,139.9062,AUS.QLD.334660,16840,31000,17000,5000,6171,3151472964.504979,957937020.9344397,1626458328.302023,567077615.2685163,-90818.69490840912,371152.2991932439,102408617.06699188,0.2169281877075749,5075,0.0,1969558247.65,16049113.474258889,1.2050804798491301e-09,0.0,100.0,25
-19.6961,139.366,AUS.QLD.333779,22604,6000,17000,9000,1819,2564534297.2583685,1262186412.3684323,325987821.1254235,976360063.7645124,-38078.07852819264,639027.6617338735,125584573.54797567,0.2660209142944463,8100,0.0,1969558247.65,11901323.804792546,1.9554136088117957e-09,0.0,100.0,25
-22.0939,140.5736,AUS.QLD.333785,15625,33000,17000,5000,1017,3193979025.4021406,908132530.4200916,1737842601.5985253,548003893.3835238,-23169.48035161008,358668.54821951635,102046755.62439796,0.2161616706976655,5650,0.0,1969558247.65,4425664.086169236,6.480149750132114e-10,0.0,100.0,25
-20.7216,139.4782,AUS.QLD.333873,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,-91008.10077379132,377070.3673700883,103012091.7418872,0.2182065046236878,5075,0.0,1969558247.65,15858670.523327287,1.0913936421275139e-09,0.0,100.0,25
