Iteration,Objective Value,Parameters,Time (seconds)
79,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2330.8738346099854
80,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2350.8560848236084
81,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2430.3827702999115
82,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2450.5033526420593
83,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2470.3609685897827
84,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2549.7037575244904
85,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2569.6227095127106
86,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2651.603579521179
87,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2683.021558046341
88,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2714.3183159828186
89,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2735.16783452034
90,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2756.0491099357605
91,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2787.6219911575317
92,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2819.0182461738586
93,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2850.531906604767
94,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2882.2146847248077
95,0.2560459765083938,"[18775, 21, 15006, 9982, 17007]",2913.7367157936096
96,0.2560458683624962,"[18781, 21, 15006, 9981, 17006]",2944.828188419342
97,0.2560458683624962,"[18781, 21, 15006, 9981, 17006]",2964.8783423900604
98,0.2560458683624962,"[18781, 21, 15006, 9981, 17006]",2994.9277379512787
99,0.2560458683624962,"[18781, 21, 15006, 9981, 17006]",3024.5789387226105
100,0.2560458683624962,"[18781, 21, 15006, 9981, 17006]",3054.2848086357117
101,0.2560458683624962,"[18781, 21, 15006, 9981, 17006]",3084.1906559467316
102,0.2560453733838355,"[18774, 21, 15006, 9981, 17007]",3113.9955191612244
103,0.2560453733838355,"[18774, 21, 15006, 9981, 17007]",3143.603184700012
104,0.2560453733838355,"[18774, 21, 15006, 9981, 17007]",3163.4080686569214
105,0.2560453733838355,"[18774, 21, 15006, 9981, 17007]",3193.3132033348083
106,0.2560440589888214,"[18778, 21, 15006, 9981, 17006]",3272.6501615047455
107,0.2560440589888214,"[18778, 21, 15006, 9981, 17006]",3302.5277507305145
108,0.2560440589888214,"[18778, 21, 15006, 9981, 17006]",3381.8448464870453
109,0.2560440589888214,"[18778, 21, 15006, 9981, 17006]",3461.9282796382904
110,0.2560440589888214,"[18778, 21, 15006, 9981, 17006]",3472.3210203647614
