Iteration,Objective Value,Parameters,Time (seconds)
80,0.2506290254782804,"[13475, 29, 17766, 9774, 21393]",878.6202666759491
81,0.23802521423946474,"[22832, 30, 17895, 7753, 18012]",889.6747024059296
82,0.2570636626241346,"[22303, 30, 16179, 8655, 24462]",900.7737808227539
83,0.26940189935743225,"[23928, 34, 18899, 9698, 28037]",911.5656704902649
84,0.255750332603498,"[20610, 27, 28123, 8722, 21065]",922.2350387573242
85,0.2537220861371645,"[23393, 18, 19641, 8948, 19080]",932.9115767478943
86,0.2608492640558382,"[19703, 27, 16733, 7449, 24971]",943.798321723938
87,0.23534594339777512,"[21309, 27, 17289, 9191, 17234]",954.5753066539764
88,0.23787902534663902,"[22086, 24, 18660, 9635, 17023]",965.2460181713104
89,0.24068262773617793,"[22904, 22, 17042, 9221, 17368]",975.9323382377625
90,0.24123010623982963,"[21647, 31, 17291, 7551, 19431]",986.7514417171478
91,0.25916650395820284,"[21132, 22, 17244, 9852, 22722]",997.3643574714661
92,0.2477132148223756,"[27492, 25, 17041, 8093, 19325]",1008.222802400589
93,0.23418321154601207,"[20290, 26, 15187, 8477, 17222]",1018.8616275787354
94,0.2477970232741277,"[23549, 21, 25632, 8298, 17413]",1029.6535658836365
95,0.2397178978678542,"[27733, 26, 15598, 8173, 17474]",1040.7757308483124
96,0.2444720309143059,"[16753, 24, 24320, 8689, 17824]",1052.2029402256012
97,0.2419762281438419,"[20227, 23, 19465, 8457, 17900]",1063.347850561142
98,0.2566388415826936,"[17262, 26, 27531, 8336, 21092]",1074.4000298976898
99,0.2505874125131889,"[26508, 21, 27438, 9453, 17351]",1085.0222985744476
100,0.25404971303179974,"[17847, 29, 19393, 9425, 22747]",1095.847383737564
101,0.24134597702526905,"[22304, 27, 17173, 8494, 18914]",1106.5775167942047
102,0.23727877573828915,"[21626, 32, 16609, 6658, 18314]",1117.390326499939
103,0.2739697338950334,"[21261, 26, 21078, 5117, 27568]",1128.0416779518127
104,0.23655661536753197,"[20048, 29, 15697, 8403, 18269]",1138.8062963485718
105,0.25444099852550245,"[19561, 19, 29471, 8764, 18052]",1149.391607761383
106,0.24708705050096064,"[26965, 36, 24677, 9685, 18239]",1160.229863166809
107,0.23564517221644427,"[19355, 32, 16662, 8534, 18044]",1170.9004633426666
108,0.25747470953331686,"[25214, 22, 29574, 8188, 19221]",1181.5853493213654
109,0.27064347508171216,"[18288, 26, 17196, 9095, 27270]",1192.4841141700745
110,0.23996541410503552,"[22151, 25, 20046, 9384, 17395]",1203.0990810394287
111,0.2716463663702572,"[17651, 21, 15537, 9171, 25902]",1213.7873153686523
112,0.24284452258359174,"[26931, 27, 21778, 7214, 17446]",1224.69398021698
113,0.23649038794373017,"[25176, 26, 15254, 7421, 17158]",1235.3721363544464
114,0.24369801911272004,"[20949, 25, 16018, 8888, 19461]",1246.1760568618774
115,0.27001413515160233,"[17735, 22, 18857, 9071, 25081]",1256.8589408397675
116,0.23671152195159328,"[18627, 30, 15726, 7237, 18521]",1267.6537318229675
117,0.24033993751241414,"[18932, 22, 19185, 8558, 17106]",1278.3659393787384
118,0.27178983605548407,"[27166, 32, 18210, 8335, 27940]",1289.5872898101807
119,0.25006561253657444,"[20644, 24, 19970, 9520, 20432]",1301.0097110271454
120,0.2343666097310066,"[17250, 37, 15922, 9058, 17684]",1312.2177267074585
121,0.23632332374844517,"[17199, 29, 15526, 9257, 18278]",1323.2006921768188
122,0.23587562557352126,"[18355, 25, 15775, 8067, 17327]",1333.795441865921
123,0.24081814251308176,"[19385, 30, 24603, 8842, 17833]",1344.5174729824066
124,0.2742347305494512,"[19614, 25, 15041, 8529, 28431]",1355.1311206817627
125,0.24438840381623575,"[23422, 26, 24400, 9272, 17840]",1365.8671193122864
126,0.23874489597845988,"[18171, 37, 22870, 8407, 17457]",1376.7108311653137
127,0.24621196989384672,"[19824, 30, 15857, 8795, 21391]",1387.4560120105743
128,0.24714725828890313,"[15989, 24, 16815, 8876, 19958]",1398.31907248497
129,0.2437392699987609,"[19917, 30, 29762, 8202, 17551]",1409.0224649906158
130,0.23983843116864753,"[16790, 29, 24128, 9126, 17459]",1419.8352401256561
131,0.23611184985745923,"[18901, 23, 15065, 8297, 17116]",1430.877147436142
132,0.25931320913996236,"[26449, 21, 21923, 8655, 20946]",1441.457839012146
133,0.2740623360964536,"[19952, 26, 18428, 8389, 28134]",1452.2308769226074
134,0.2571764517931852,"[21229, 22, 19255, 9842, 21754]",1463.2318930625916
135,0.2351149606525985,"[18219, 24, 15538, 8975, 17096]",1474.329850435257
136,0.2566140218470994,"[18842, 16, 15060, 7343, 19780]",1485.234581232071
137,0.24150347300842678,"[20930, 28, 26553, 7808, 17285]",1496.4045419692993
138,0.24429327598815115,"[20684, 24, 27596, 8392, 17207]",1507.7556438446045
139,0.23632332374844517,"[17199, 29, 15526, 9257, 18278]",1518.8144505023956
140,0.24048067198351364,"[19810, 26, 23427, 8817, 17340]",1529.8955206871033
141,0.2457369995342805,"[21750, 22, 16954, 8921, 18983]",1540.853178024292
142,0.2428727014747898,"[15429, 30, 27366, 8374, 17705]",1551.6152453422546
143,0.23716406235374704,"[20245, 33, 18709, 9191, 18121]",1562.4209580421448
144,0.23563561595210236,"[17284, 27, 17260, 7803, 17413]",1573.221807718277
145,0.24190386001646988,"[29343, 26, 15684, 7229, 17741]",1584.056491136551
146,0.25098235306633077,"[23432, 31, 17826, 6659, 22072]",1595.036633014679
147,0.25297766649353803,"[21566, 24, 24045, 7982, 20323]",1605.7902927398682
148,0.2448383260770229,"[21582, 32, 19564, 8677, 20061]",1616.5673224925995
149,0.23931860119631357,"[26777, 29, 16955, 9659, 17641]",1627.3239350318909
150,0.23332548834248748,"[21415, 30, 16739, 6610, 17057]",1638.1577546596527
151,0.26250096681222923,"[20830, 29, 16739, 6494, 25961]",1648.9084265232086
152,0.2602076512458548,"[19291, 30, 19432, 6505, 24900]",1659.9375169277191
153,0.252336884172564,"[21006, 34, 17761, 5738, 23154]",1671.249163866043
154,0.25507818318631287,"[21862, 32, 16893, 6239, 23898]",1682.2845289707184
155,0.23335828693085836,"[20751, 30, 16539, 6290, 17232]",1693.3533458709717
156,0.25120138463092645,"[26965, 33, 21072, 6914, 20749]",1704.2820932865143
157,0.2504575472808449,"[25076, 28, 29191, 7204, 18717]",1715.1160094738007
158,0.25753852726197207,"[19733, 28, 19400, 7311, 23674]",1725.882007598877
159,0.23458506857180234,"[21185, 30, 18447, 6499, 17118]",1736.592429637909
160,0.2375174115223833,"[24149, 30, 20046, 6388, 17104]",1747.3433730602264
161,0.24311232788830012,"[22792, 29, 28682, 6928, 17071]",1758.061269044876
162,0.26372730451490833,"[26931, 31, 17606, 6450, 25510]",1768.9057712554932
163,0.23524212617518486,"[21726, 29, 16850, 6777, 17469]",1779.5457184314728
164,0.2353740049284878,"[22428, 35, 17018, 5297, 17419]",1790.4533042907715
165,0.2552999064918236,"[21446, 26, 15720, 6692, 23234]",1801.155434370041
166,0.2324193925435531,"[20671, 30, 15726, 6860, 17138]",1811.865618944168
167,0.2334629453940433,"[19472, 30, 15657, 8558, 17531]",1822.6889979839325
168,0.27251231019317695,"[20425, 25, 16120, 7279, 27772]",1833.5129430294037
169,0.2366643243973925,"[20644, 27, 16017, 8282, 17975]",1844.3784182071686
170,0.2598293168334326,"[18990, 28, 15700, 7119, 25136]",1855.2934885025024
171,0.24391338081936323,"[18755, 28, 18535, 9257, 19790]",1866.2644798755646
172,0.25398236084985953,"[23069, 30, 17285, 5869, 23109]",1877.3124232292175
173,0.27351605815544133,"[20729, 26, 16761, 6944, 28391]",1888.497846364975
174,0.23209141038174877,"[20643, 30, 15445, 8059, 17106]",1899.618539571762
175,0.24278094992027238,"[21061, 31, 15000, 8190, 20546]",1910.8023934364319
176,0.2319046090074821,"[19660, 30, 15386, 8354, 17108]",1921.4718806743622
177,0.2316204352940831,"[17587, 34, 15818, 7872, 17107]",1932.2750225067139
178,0.23371004506445453,"[17348, 37, 15144, 7620, 17646]",1943.2175171375275
179,0.23683457811415784,"[18261, 32, 16270, 9529, 18504]",1954.2531213760376
180,0.23293137892588886,"[18365, 34, 15984, 7959, 17459]",1965.166297197342
181,0.23326206607027827,"[18413, 30, 15919, 8006, 17431]",1976.1109290122986
182,0.23953940700758233,"[17252, 30, 22259, 8655, 17949]",1986.982476234436
183,0.23361506889264813,"[17703, 32, 18500, 7961, 17041]",1997.7897884845734
184,0.25697529003679664,"[17742, 34, 25824, 8722, 22836]",2008.7844705581665
185,0.23916490182224248,"[18219, 33, 15562, 7934, 19531]",2019.8337502479553
186,0.2352338169723486,"[18785, 33, 15536, 7982, 18294]",2030.8075680732727
187,0.23310962203667498,"[16812, 36, 16090, 7609, 17295]",2042.045780658722
188,0.23577146754525602,"[18202, 36, 16164, 6842, 18145]",2053.38955616951
189,0.2715739882423059,"[17104, 30, 16804, 8493, 28710]",2064.7381434440613
190,0.2337021471847796,"[18797, 34, 17406, 7295, 17340]",2076.325684785843
191,0.23994860664266787,"[16961, 36, 26168, 7380, 17171]",2087.8521082401276
192,0.24085066132450414,"[16264, 36, 27366, 7717, 17172]",2099.4859969615936
193,0.24294674632116123,"[17487, 33, 19354, 7293, 19865]",2110.9710896015167
194,0.25861469533100573,"[17284, 32, 15033, 8049, 25465]",2122.239949941635
195,0.24996474119349904,"[16610, 34, 16093, 8092, 22770]",2133.536283969879
196,0.23433833427722858,"[16128, 36, 18483, 8176, 17125]",2144.7704689502716
197,0.24526313227618166,"[18466, 31, 15948, 7682, 21178]",2156.0369775295258
198,0.23169023463598135,"[16333, 33, 15952, 8562, 17080]",2167.119178533554
199,0.2676222455665566,"[17987, 34, 25443, 7648, 26316]",2178.3742196559906
200,0.23301720474623516,"[16727, 34, 15726, 8990, 17546]",2189.718246459961
201,0.23731786174155628,"[17587, 34, 15752, 7773, 18924]",2201.2638626098633
202,0.23275969830420065,"[15840, 38, 15044, 7141, 17240]",2212.706135749817
203,0.26040196702382734,"[18033, 35, 16559, 8748, 26152]",2224.0450201034546
204,0.23634666241883365,"[16733, 36, 21078, 7727, 17184]",2235.410992383957
205,0.27303769641478104,"[15401, 30, 21841, 7336, 27692]",2246.522752046585
206,0.23331339402758533,"[15247, 36, 15818, 9136, 17349]",2258.028465270996
207,0.2363232364991911,"[18975, 36, 16169, 8530, 18273]",2269.4597873687744
208,0.24366728859290507,"[18736, 34, 29766, 7353, 17684]",2280.9843561649323
209,0.25931928529464104,"[15346, 31, 18447, 7642, 24561]",2292.162099838257
210,0.2641591825291166,"[13469, 33, 15672, 7676, 26453]",2303.4394977092743
211,0.2352519418468171,"[17536, 35, 18371, 8735, 17620]",2314.8496141433716
212,0.2654604765344289,"[17402, 34, 15752, 7773, 27791]",2326.3927977085114
213,0.23278897454578718,"[16691, 34, 15759, 7588, 17469]",2337.7753536701202
214,0.23412602569320012,"[22577, 31, 16394, 8881, 17215]",2349.0927319526672
215,0.23568759929006497,"[19632, 33, 15975, 8886, 18316]",2360.3700335025787
216,0.24093761861930307,"[17325, 28, 27098, 8330, 17099]",2371.4344367980957
217,0.2327368150797894,"[20479, 33, 16360, 8418, 17210]",2382.701573610306
218,0.24006961616711636,"[19323, 30, 27005, 8244, 17062]",2393.7677989006042
219,0.23418243781832246,"[14908, 37, 17621, 7941, 17118]",2405.1233053207397
220,0.23484404064777076,"[18593, 37, 17792, 8818, 17332]",2416.338981151581
221,0.2382317058319189,"[17069, 39, 22581, 7917, 17192]",2427.6265211105347
222,0.2454435824522183,"[15798, 36, 15550, 7639, 21319]",2438.8786976337433
223,0.24356431505550405,"[21813, 33, 29899, 8627, 17328]",2450.122867822647
224,0.2530813623036955,"[15594, 34, 17895, 7736, 23179]",2461.1120703220367
225,0.2373823933419527,"[11336, 31, 15776, 8190, 17583]",2471.8735547065735
226,0.2359251758204136,"[20643, 35, 19733, 8009, 17324]",2482.7923657894135
227,0.2368832432706795,"[16774, 34, 23008, 8228, 17130]",2493.5969548225403
228,0.24040491155053526,"[17580, 33, 25586, 8279, 17672]",2504.4957242012024
229,0.2372917682964146,"[12012, 38, 18982, 8774, 17209]",2515.3175237178802
230,0.23218815583593289,"[18365, 34, 16621, 6837, 17076]",2526.1989617347717
231,0.23223539132725252,"[16732, 30, 15908, 8241, 17099]",2536.9559350013733
232,0.24549909249774537,"[17252, 41, 16775, 7439, 20843]",2547.948022842407
233,0.23669591274194982,"[17325, 37, 21891, 7251, 17041]",2559.02041888237
234,0.23500013250631,"[17918, 34, 16586, 8802, 17975]",2570.1265029907227
235,0.2326914538993008,"[20329, 30, 16059, 6753, 17170]",2581.1326591968536
236,0.23755798514970677,"[19176, 31, 18274, 7431, 18294]",2592.0794627666473
237,0.23175526525105902,"[19974, 33, 16090, 8696, 17000]",2603.066026687622
238,0.23214148950043872,"[19245, 31, 16340, 7884, 17061]",2613.8232374191284
239,0.2401949156906528,"[16006, 35, 15282, 7311, 19842]",2624.9226710796356
240,0.23677717499994924,"[15840, 36, 19944, 7484, 17573]",2635.862058162689
241,0.23737225538295084,"[15820, 42, 18132, 8228, 17587]",2647.035379886627
242,0.23385896894478372,"[14370, 38, 16745, 8577, 17076]",2658.2294714450836
243,0.23917071698319262,"[14938, 36, 15163, 6657, 19306]",2669.1676795482635
244,0.2426188692310245,"[14673, 38, 28895, 8377, 17111]",2680.264590024948
245,0.27891866545968186,"[15315, 36, 24900, 8173, 29642]",2691.468477487564
246,0.23632411585270502,"[18132, 32, 19560, 7928, 17622]",2702.4837045669556
247,0.2334171170164949,"[16874, 34, 18461, 8692, 17068]",2713.5613713264465
248,0.23960247493535045,"[11059, 36, 16002, 7912, 18252]",2724.6627740859985
249,0.2323535759731961,"[18705, 32, 15931, 7206, 17189]",2735.504645347595
250,0.23140391405887895,"[17789, 33, 15621, 7935, 17088]",2746.4588284492493
251,0.2388213733851433,"[18666, 29, 20770, 7758, 17909]",2757.2209951877594
252,0.24147754649633377,"[12897, 34, 26433, 8775, 17319]",2768.2535820007324
253,0.26911177852026164,"[17374, 34, 16331, 7145, 28817]",2779.1705725193024
254,0.23612421359553704,"[20756, 31, 16219, 9190, 18208]",2790.0497183799744
255,0.2337858735199259,"[20582, 33, 17850, 6953, 17193]",2801.2420251369476
256,0.2643247088204824,"[17262, 32, 15251, 7800, 27165]",2812.341856956482
257,0.23159016104055347,"[16809, 32, 15609, 8534, 17043]",2823.2658421993256
258,0.23628466945481977,"[18458, 33, 22158, 7248, 17126]",2834.3413755893707
259,0.2568836912044154,"[17078, 33, 20978, 7465, 23844]",2845.6794793605804
260,0.2684257588882064,"[18135, 32, 15662, 6876, 28417]",2856.49219083786
261,0.23469175112663238,"[15546, 35, 16933, 8735, 17690]",2867.5059592723846
262,0.23177613792946042,"[17315, 34, 15891, 7365, 17128]",2878.4055070877075
263,0.2331711421559421,"[14297, 34, 15888, 7863, 17324]",2889.426216840744
264,0.23851801447314364,"[18069, 33, 24755, 7643, 17258]",2900.4289932250977
265,0.23217678072392056,"[18784, 34, 15672, 7896, 17254]",2911.5836997032166
266,0.24827440488786087,"[21282, 31, 16739, 8007, 21848]",2922.8529810905457
267,0.23880402013651164,"[17602, 32, 16881, 7754, 19004]",2934.353233575821
268,0.23258254356022087,"[16858, 35, 16455, 8151, 17188]",2945.7485389709473
269,0.27677577354608757,"[14908, 32, 17507, 6306, 29937]",2957.0752263069153
270,0.24029765699505465,"[18610, 31, 26229, 8194, 17380]",2968.320954799652
271,0.2315921099931007,"[17199, 31, 15088, 7597, 17176]",2979.4662318229675
272,0.23306497033637888,"[19356, 32, 15853, 6485, 17417]",2990.716823577881
273,0.2316097210544761,"[18867, 33, 15819, 7302, 17086]",3001.958386659622
274,0.23364804215547047,"[16811, 38, 16868, 8081, 17138]",3013.462823867798
275,0.23206042262588253,"[17159, 32, 16065, 8190, 17097]",3024.5083010196686
276,0.23265148780076483,"[16815, 32, 16077, 7895, 17263]",3035.6941137313843
277,0.23314647205968078,"[16813, 35, 15386, 8354, 17615]",3047.1480588912964
278,0.23309419144561816,"[17939, 36, 16046, 7970, 17305]",3058.7527470588684
279,0.23443190493952354,"[17977, 31, 17507, 7917, 17525]",3070.037652015686
280,0.23217001731589004,"[17013, 35, 15724, 6837, 17239]",3081.434800386429
281,0.261611299446817,"[17246, 33, 16164, 8241, 26387]",3092.782594680786
282,0.26927440091196014,"[18812, 32, 16060, 7997, 28656]",3103.9187185764313
283,0.23156257382728046,"[17324, 34, 15432, 8833, 17163]",3115.2165155410767
284,0.23321193823118322,"[21402, 32, 16408, 6791, 17105]",3126.325308084488
285,0.24024108210287962,"[20616, 32, 26911, 7508, 17077]",3137.580446958542
286,0.2317609385532947,"[18785, 33, 15646, 7916, 17170]",3148.725118637085
287,0.23701454107866649,"[14399, 35, 22040, 9150, 17117]",3159.989756345749
288,0.2398709058087837,"[16041, 36, 26700, 7884, 17015]",3171.4631123542786
289,0.2317373045739603,"[19168, 34, 16118, 8481, 17000]",3182.9845662117004
290,0.23515594197230894,"[18152, 33, 20696, 7923, 17119]",3194.391388654709
291,0.23749445614622586,"[16802, 33, 18132, 8550, 18430]",3205.982216835022
292,0.23493507007412265,"[16745, 32, 18802, 9013, 17352]",3217.308693885803
293,0.25140391653650634,"[12619, 38, 15538, 8263, 22534]",3228.8039104938507
294,0.23219667883987347,"[17706, 33, 15275, 7655, 17413]",3239.9245595932007
295,0.26054377317263316,"[18130, 36, 23683, 7595, 24454]",3251.230128288269
296,0.2501068478820087,"[14438, 34, 19349, 8176, 21745]",3262.3730924129486
297,0.23150587344733217,"[15928, 32, 15396, 7847, 17033]",3273.5650041103363
298,0.2314647308804365,"[19112, 33, 15667, 7388, 17062]",3285.213207244873
299,0.2752988762939902,"[12750, 37, 15730, 7786, 29905]",3296.6157763004303
300,0.2317126424321191,"[17980, 34, 15842, 8226, 17107]",3307.995168685913
301,0.23443389554430336,"[16767, 33, 15719, 8729, 18021]",3319.44247174263
302,0.23295780656725373,"[15840, 34, 17547, 7073, 17090]",3330.6936564445496
303,0.24115179155882618,"[17839, 33, 16129, 7112, 20030]",3342.050086259842
304,0.23315501732633875,"[20756, 35, 15871, 7867, 17309]",3353.4841327667236
305,0.23185411868705585,"[18687, 32, 15829, 8176, 17056]",3364.670076608658
306,0.23180336019807263,"[16824, 35, 15822, 7711, 17087]",3376.087346792221
307,0.24123154170194905,"[18524, 32, 28203, 7693, 17222]",3387.1040329933167
308,0.23136853748702532,"[19381, 31, 15097, 7248, 17093]",3398.3066985607147
309,0.23614036120723933,"[19625, 30, 15208, 7130, 18444]",3409.888359308243
310,0.24284487358611087,"[24149, 29, 15266, 6699, 19753]",3421.1673963069916
311,0.2501285466666635,"[20076, 28, 26669, 6846, 19870]",3432.4388387203217
312,0.23323623899316556,"[21616, 28, 15284, 7365, 17128]",3443.765464782715
313,0.23988846255380183,"[21399, 34, 26039, 7588, 17066]",3455.1254000663757
314,0.23375690671223026,"[22577, 31, 16336, 7464, 17111]",3466.4862933158875
315,0.23621797329389047,"[18487, 33, 22029, 7689, 17141]",3477.6954061985016
316,0.23239955334424428,"[19398, 30, 15777, 7223, 17195]",3489.0256264209747
317,0.2321769553022514,"[19780, 30, 15730, 8418, 17109]",3500.2965412139893
318,0.2350994203314914,"[17750, 29, 18070, 7614, 17391]",3511.658879518509
319,0.24182876889213126,"[17145, 35, 29462, 6820, 17156]",3522.8317501544952
320,0.23278272671606098,"[17823, 35, 16035, 7130, 17366]",3534.1985669136047
321,0.2320036703387777,"[17199, 29, 15055, 7576, 17104]",3545.7068181037903
322,0.231588076911298,"[18880, 32, 15190, 6684, 17130]",3557.039001226425
323,0.24025586421012746,"[19829, 31, 27638, 7613, 17002]",3568.396312236786
324,0.25512412515400484,"[18139, 32, 15726, 6860, 24288]",3579.6971440315247
325,0.236151810636171,"[17159, 32, 15588, 7397, 18455]",3590.984299659729
326,0.23674755719989396,"[17058, 32, 22633, 7437, 17091]",3602.1224212646484
327,0.23136226361927617,"[17774, 32, 15236, 7527, 17065]",3613.2061796188354
328,0.23187603082598784,"[16522, 33, 15544, 7685, 17240]",3624.256151676178
329,0.2423131268645044,"[20297, 28, 28747, 6974, 17089]",3635.348266363144
330,0.2730969391990035,"[18992, 31, 15579, 6837, 29879]",3646.11380982399
331,0.23281332886199743,"[16533, 32, 16196, 7461, 17260]",3656.967272043228
332,0.23118158974004466,"[18045, 34, 15228, 7119, 17078]",3667.907872438431
333,0.2398499135253141,"[15757, 35, 27134, 6781, 17046]",3678.8705921173096
334,0.2320482540946639,"[15990, 36, 15740, 7427, 17034]",3689.928530931473
335,0.23148038688848607,"[19179, 33, 15568, 6817, 17087]",3700.7970480918884
336,0.23210932750640884,"[18510, 33, 15646, 6910, 17297]",3711.912889480591
337,0.23909374905960426,"[14219, 34, 25360, 7799, 17045]",3722.7584512233734
338,0.2311720841745855,"[17045, 33, 15562, 7844, 17064]",3733.721714735031
339,0.23115282434382595,"[16620, 34, 15604, 7325, 17000]",3745.066533088684
340,0.23286117852017463,"[16470, 34, 17406, 7674, 17107]",3756.111471414566
341,0.2319970745960625,"[15510, 36, 15579, 7145, 17021]",3766.9149856567383
342,0.24746338653736683,"[16917, 34, 15846, 7560, 22078]",3777.858014822006
343,0.23504379791331734,"[21309, 36, 15348, 7277, 17768]",3788.845242023468
344,0.2484096651603467,"[16369, 35, 15389, 6922, 22435]",3800.0375459194183
