Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years),Ren Frac (%)
-20.2545,140.1558,AUS.QLD.335006,23648,7000,17000,9000,1960,2679523352,1348033002,394219550.8,937270798.7,-19059.5163,613443.7377,123007968.4,0.260562992,37125,0,1969558248,34101942.9,2.52E-09,0,100,25,52%
-20.5636,139.9752,AUS.QLD.335227,17392,31000,17000,5000,3883,3173744286,992140828.8,1603187603,578415853.9,-42193.96387,378573.1764,103715165.8,0.219695799,10400,0,1969558248,16526967.62,1.05E-09,0,100,25,71%
-30.3934,121.652,AUS.WA.334649,16355,34000,17000,5000,1000,3480149696,885546134.8,2152770032,441833529.4,-8372.600679,289180.045,92457812.05,0.195849785,19275,0,1969558248,14076808.96,7.62E-10,0,100,25,78%
-20.8108,117.0665,AUS.WA.334705,18261,28000,17000,5000,1005,2980093654,1094185394,1293654749,592253509.9,-9012.017612,387629.9223,102804031.7,0.217765779,23175,0,1969558248,15109583.79,8.87E-10,0,100,25,70%
-31.1389,121.6784,AUS.WA.334902,15862,33000,17000,5000,1002,3382790547,858350496.5,2064780329,459659721.5,-8670.821278,300847.2877,93396148.12,0.197837426,20325,0,1969558248,14726971.34,6.59E-10,0,100,25,77%
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026,958300194.1,1802026808,530366023.9,-40971.90257,347124.5626,101151343.4,0.214264954,9100,0,1969558248,16064392.2,1.23E-09,0,100,25,73%
-19.474,139.3889,AUS.QLD.335937,17956,30000,17000,5000,1066,3102335648,1017837207,1488384841,596113599.6,-10488.08727,390156.3509,104833661.4,0.222065065,22550,0,1969558248,16791229.58,9.32E-10,0,100,25,70%
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540101,1231364883,353953104.5,963222112.9,-17096.53776,630428.8729,123142389.7,0.260847731,42900,0,1969558248,35131170.82,1.85E-09,0,100,25,51%
-31.1778,121.6783,AUS.WA.652961,20903,10000,17000,7000,1008,2607371465,1120906284,682156445.3,804308735.6,-9571.484701,526420.0674,113591360.3,0.240616157,42700,0,1969558248,30544769.1,1.64E-09,0,100,25,59%
-28.302,120.492,AUS.WA.652962,16661,34000,17000,5000,1014,3447889353,945494802.8,2050045587,452348963.6,-8962.987908,296062.3967,93301555.51,0.197637054,19075,0,1969558248,13524016.95,5.91E-10,0,100,25,77%
-31.2864,122.838,AUS.WA.652969,17102,33000,17000,5000,1056,3513763622,910952669,2135734678,467076275.2,-9181.126488,305701.4221,94372381.37,0.199905342,18475,0,1969558248,14696514.08,9.21E-10,0,100,25,76%
-28.4868,122.2385,AUS.WA.334147,16567,34000,17000,5000,5876,3487023669,927422719.3,2141045639,418555311,-41182.56109,273944.4511,89775678.29,0.190168325,5950,0,1969558248,14231291.93,7.05E-10,0,100,25,79%
-28.409,121.1478,AUS.WA.334181,22394,7000,17000,9000,1905,2629623335,1267953359,477795177,883874798.1,-19707.88332,578496.0553,119111479.9,0.252309212,37100,0,1969558248,39408791.29,2.57E-09,0,100,25,55%
-30.9106,121.7167,AUS.WA.334445,22396,6000,17000,8000,1602,2558824898,1208657669,411791973.9,938375255,-16083.75447,614166.6044,122678873.5,0.259865883,41450,0,1969558248,34738075.45,1.46E-09,0,100,25,52%
-41.7824,145.434,AUS.TAS.336113,26488,33000,17000,5000,1000,2790549828,798848559.4,1263699696,728001572.7,-9442.226989,476477.0293,127435535.8,0.269941736,22625,0,1969558248,14521649.92,1.30E-09,0,100,25,63%
-37.6078,142.6124,AUS.VIC.467811,35598,14000,17000,8000,1239,2814945167,1435642155,482746680.6,896556331.4,-11678.15115,586796.1189,133554649.3,0.282903616,38900,0,1969558248,30867242.04,1.36E-09,0,100,25,54%
-20.9168,116.8861,AUS.WA.333298,23584,9000,17000,5000,2478,2699783157,1397721834,446915386.6,855145935.9,-26559.1461,559693.015,116465073.7,0.246703433,22250,0,1969558248,21964764.83,1.86E-09,0,100,25,57%
-21.7224,122.2109,AUS.WA.335840,18323,32000,17000,5000,1043,3190913940,1047559782,1624582480,518771678.2,-9087.961854,339536.0634,98838272.7,0.209365266,17925,0,1969558248,13644767.77,9.55E-10,0,100,25,74%
-17.7501,127.8329,AUS.WA.335844,20289,31000,17000,5000,1002,3015469043,1124452525,1279024704,611991814.9,-9654.403678,400548.6428,109343518.6,0.23161812,23800,0,1969558248,16039671.08,7.05E-10,0,100,25,69%
-26.9179,118.6444,AUS.WA.336035,20664,9000,17000,5000,2391,2605517819,1195964141,597891484.5,811662193.2,-26503.29369,531232.9055,112273188.7,0.237823926,18900,0,1969558248,23744685.71,1.77E-09,0,100,25,59%
-26.0954,127.7274,AUS.WA.434546,23071,6000,17000,9000,1821,2603464390,1288294211,376013629.7,939156548.9,-19689.38163,614677.9612,122896705.8,0.260327309,38825,0,1969558248,37217498.4,2.18E-09,0,100,25,52%
-31.1931,121.6785,AUS.WA.513745,29813,10000,17000,5000,2558,3062584874,1596267565,682156445.3,784160863.9,-28031.95132,513233.2855,114881550.1,0.243349116,18850,0,1969558248,23063898.64,2.18E-09,0,100,25,60%
-28.4839,121.17,AUS.WA.515724,17263,31000,17000,6000,1000,3373680771,968376735.7,1947031125,458272909.8,-7996.104269,299939.6194,92171776.21,0.195243886,19600,0,1969558248,15472386.19,5.46E-10,0,100,25,77%
