Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-24.237,115.9535,AUS.WA.652958,17661,30000,17000,5000,1719,3161757859.5402584,1045557021.970339,1534259717.7451146,581941119.8248048,-26158.842646831592,380880.4629253347,103281264.3267018,0.2187766824336878,5625,6.821210263296962e-11,1969558247.65,5838529.277620537,0.0,3.4633198949235254e-18,100.0,25
-27.5191,120.588,AUS.WA.652960,16765,33000,17000,5000,5895,3355132936.106512,953072932.3273418,1946292734.381372,455767269.3977984,-54852.6090351566,298299.677820859,93054851.59072576,0.1971144703552476,7800,1.3642420526593924e-10,1969558247.65,13132049.750326384,0.0,6.9266397898470515e-18,100.0,25
-32.2205,147.448,AUS.NSW.467218,18633,31000,17000,5000,7093,3019957043.5738025,930787957.5593784,1455484148.948491,633684937.0659328,-61932.86544577655,414746.79130965297,110842590.65995397,0.2347935457125363,7925,6.821210263296962e-11,1969558247.65,14834992.214556985,0.0,3.4633198949235254e-18,100.0,25
-29.3469,151.5477,AUS.NSW.467228,19978,31000,17000,6000,1000,2879511499.802368,962701857.6976924,1235356150.5292845,681453491.5753908,-16244.546811101662,446011.3102360933,116310177.44909948,0.2463753220051243,7125,4.5474735088646405e-11,1969558247.65,4854528.269617748,0.0,2.3088799299490174e-18,100.0,25
-31.5303,146.6862,AUS.NSW.529220,18448,31000,17000,6000,5544,3015452206.3040395,956151286.3054264,1435701755.3457,623599164.6529131,-67440.83104369114,408145.6532653317,109911974.8510338,0.2328222584648137,8250,2.273736754432321e-11,1969558247.65,17795426.961826444,0.0,1.1544399649745089e-18,100.0,25
-31.5161,145.8551,AUS.NSW.334374,18583,33000,17000,5000,6022,3191168852.7660484,959132469.1519028,1670155393.9978726,561880989.6162727,-58497.767840648026,367751.1077038504,104904402.30642128,0.2222149124422969,7575,1.8189894035458562e-10,1969558247.65,13099037.20731338,0.0,9.23551971979607e-18,100.0,25
-31.5212,145.8578,AUS.NSW.334832,18583,33000,17000,5000,6022,3191168852.7660484,959132469.1519028,1670155393.9978726,561880989.6162727,-58497.767840648026,367751.1077038504,104904402.30642128,0.2222149124422969,7575,1.8189894035458562e-10,1969558247.65,13099037.20731338,0.0,9.23551971979607e-18,100.0,25
-31.2586,146.8719,AUS.NSW.334834,18431,33000,17000,5000,6553,3065184715.433383,944282808.998493,1511632622.5064754,609269283.9284141,-61067.015554702586,398766.74633114703,109978397.8024812,0.2329629596176302,7875,1.8189894035458562e-10,1969558247.65,14233756.136855774,0.0,9.23551971979607e-18,100.0,25
-17.1727,137.752,AUS.NT.333631,20824,29000,17000,5000,1552,2914699279.26458,1134717733.0652645,1164877734.5898898,615103811.6094261,-24216.8480568162,402585.44469836936,107777980.70308708,0.2283019017179803,5925,0.0,1969558247.65,5603748.160849766,0.0,0.0,100.0,25
-19.4448,133.8237,AUS.NT.333784,18285,32000,17000,5000,5671,3343100494.033841,1043563323.940154,1842365670.7160945,457171499.3775932,-53438.3654898249,299218.7463426347,92536644.25275096,0.1960167719202604,7125,4.5474735088646405e-11,1969558247.65,12267643.760032011,0.0,2.3088799299490174e-18,100.0,25
-19.6751,134.2835,AUS.NT.334073,20091,10000,17000,7000,1894,2580029255.219786,1156606047.1173625,632841678.3753064,790581529.7271179,-32459.84348564846,517435.6112063987,111947001.45998368,0.2371329761256859,6350,1.1368683772161603e-10,1969558247.65,6702785.64587655,0.0,5.772199824872543e-18,100.0,25
-20.7759,140.0445,AUS.QLD.334400,22849,6000,17000,9000,1765,2622728505.393939,1312965814.652928,343672102.7813636,966090587.9596474,-28544.01008762277,632306.2898195892,124236309.55153178,0.2631649391462942,2725,2.273736754432321e-11,1969558247.65,3212329.5941657773,0.0,1.1544399649745089e-18,100.0,25
-20.7216,139.4782,AUS.QLD.334462,23508,9000,17000,5000,2405,2727723255.306989,1333824731.5247488,506984286.8854781,886914236.8967625,-37278.160885992205,580485.368048931,119553629.46250372,0.2532458001673673,3225,0.0,1969558247.65,4342928.487831449,0.0,0.0,100.0,25
-21.0446,139.9062,AUS.QLD.334660,16840,31000,17000,5000,6171,3151472964.504979,957937020.9344397,1626458328.302023,567077615.2685163,-60385.18166845154,371152.2991932439,102408617.06699188,0.2169281877075749,6600,2.273736754432321e-11,1969558247.65,11448733.033902412,0.0,1.1544399649745089e-18,100.0,25
-19.7162,134.2817,AUS.NT.463918,31343,10000,17000,5000,2463,3203135412.6293488,1808917223.728165,632841678.3753064,761376510.525877,-38591.83149185207,498320.9261391865,113494125.43396996,0.2404101886244764,4050,2.273736754432321e-11,1969558247.65,3798003.389428276,0.0,1.1544399649745089e-18,100.0,25
-21.5127,134.1564,AUS.NT.597284,16134,32000,17000,5000,1447,3310417720.247273,926578114.5929456,1909939632.7638023,473899972.89052486,-23981.43161404604,310167.5322568485,93708543.46406405,0.1984991604083287,6900,0.0,1969558247.65,6576983.254280182,0.0,0.0,100.0,25
-20.7434,139.4783,AUS.QLD.333400,20824,8000,17000,5000,2386,2561493674.6468096,1190919061.9292388,450755247.837915,919819364.8796556,-36837.06812847543,602021.7743137346,120259149.07974818,0.2547402749131874,3250,6.821210263296962e-11,1969558247.65,4979731.398613006,0.0,3.4633198949235254e-18,100.0,25
-21.545,140.497,AUS.QLD.335859,16651,34000,17000,5000,6796,3290693026.4826684,958300194.1429416,1802026808.4753504,530366023.8643764,-59023.31344547864,347124.5626192344,101151343.43725003,0.2142649539117899,6775,9.094947017729281e-11,1969558247.65,11613327.279952172,0.0,4.6177598598980356e-18,100.0,25
-19.474,139.3889,AUS.QLD.335937,22740,9000,17000,5000,2545,2664820644.545862,1289017065.9899387,486704593.4364887,889098985.1194346,-37796.204451417136,581915.28576067,119490093.24917167,0.2531112138795464,3425,0.0,1969558247.65,5012245.284094049,0.0,0.0,100.0,25
-21.2785,140.5052,AUS.QLD.335949,21227,6000,17000,9000,1783,2548540100.647287,1231364883.2384963,353953104.5118674,963222112.8969232,-29390.083013215622,630428.8728910361,123142389.69305032,0.2608477312863104,3275,6.821210263296962e-11,1969558247.65,4174491.660489496,0.0,3.4633198949235254e-18,100.0,25
-33.9763,137.689,AUS.SA.336892,29411,10000,17000,5000,2474,2948230846.2377443,1422765530.5439603,782990534.4759343,742474781.2178496,-38912.48633683882,485949.74430708255,111931735.24941587,0.2371006383060133,7475,0.0,1969558247.65,8002887.551126651,0.0,0.0,100.0,25
-34.0407,137.6207,AUS.SA.337525,21782,11000,17000,5000,1029,2643572189.6105027,1056991288.5637128,858596670.2220174,727984230.8247725,-16214.536658744764,476465.6790748136,107582063.47464415,0.2278868978782252,7700,9.094947017729281e-11,1969558247.65,5268687.364496972,0.0,4.6177598598980356e-18,100.0,25
-34.5375,137.8722,AUS.SA.529299,17752,30000,17000,5000,1761,3370307417.9978843,814884008.2187893,2039778053.1998904,515645356.5792045,-21706.88272754409,337489.8858810893,96627687.55682345,0.2046826697245938,7300,0.0,1969558247.65,7881137.91853782,0.0,0.0,100.0,25
-25.5406,119.3281,AUS.WA.519582,20137,9000,17000,5000,2425,2553887936.9873166,1153298297.9970517,562551819.1291381,838037819.861127,-37362.14287998555,548495.7530991076,114627518.46892484,0.2428110109778562,5275,0.0,1969558247.65,6880628.076346141,0.0,0.0,100.0,25
-20.7886,122.1966,AUS.WA.557598,20347,7000,17000,8000,2147,2488836501.0546355,1177530901.6861703,404002198.4739235,907303400.8945416,-37068.32629810849,593830.0758854776,119572005.57877035,0.2532847255792417,4475,1.1368683772161603e-10,1969558247.65,6560985.4591885405,0.0,5.772199824872543e-18,100.0,25
-31.8199,123.1924,AUS.WA.561110,21153,10000,17000,6000,1773,2605414366.572768,1102044460.2727692,694343832.7907583,809026073.5092409,-29858.747976634524,529507.5651117981,114100032.79724434,0.2416936586097004,6750,0.0,1969558247.65,7210059.837887465,0.0,0.0,100.0,25
-31.1785,121.6775,AUS.WA.334537,15715,33000,17000,5000,1846,3369263434.1981306,842705219.6769112,2064780329.4541745,461777885.0670453,-28439.97456722678,302233.6257763811,93630473.79280068,0.1983337884622256,7300,0.0,1969558247.65,7979344.291218785,0.0,0.0,100.0,25
-21.147,119.2055,AUS.WA.334568,19471,25000,17000,5000,1000,3012366407.250293,1135954955.2790034,1251386742.8007123,625024709.1705769,-14700.10101673734,409078.67215214256,103599552.4038259,0.2194508996794328,4575,1.5916157281026244e-10,1969558247.65,3095178.221874895,0.0,8.081079754821559e-18,100.0,25
-24.6431,118.5873,AUS.WA.334629,22226,9000,17000,5000,2081,2657688295.8060765,1280978783.113892,528213184.46059513,848496328.2315893,-36686.101830517495,555340.8468275752,115925517.61450364,0.245560512048769,3600,4.5474735088646405e-11,1969558247.65,4469676.129445067,0.0,2.3088799299490174e-18,100.0,25
-41.8501,145.5144,AUS.TAS.333976,28218,33000,17000,5000,1000,2858695544.2783337,879133066.6664754,1263699695.5931988,715862782.0186597,-14322.20427668476,468532.19083121273,126934369.02629106,0.2688801335210402,7775,1.1368683772161603e-10,1969558247.65,5280851.000020269,0.0,5.772199824872543e-18,100.0,25
-41.5746,145.7221,AUS.TAS.334055,27748,28000,17000,8000,1250,2438779520.143943,877861873.862572,630540399.3904748,930377246.8908964,-16797.221725746556,608931.9080900915,146685066.73210448,0.3107172677582843,9175,3.183231456205249e-10,1969558247.65,7843243.558424941,0.0,1.6162159509643118e-17,100.0,25
-41.2245,148.0131,AUS.TAS.334077,21549,31000,17000,5000,1169,3419655721.586824,787136698.1363211,2139979818.577212,492539204.8732916,-15620.59995833516,322366.9095895693,97214128.5596505,0.2059249048761286,7525,2.273736754432321e-11,1969558247.65,5650681.477210327,0.0,1.1544399649745089e-18,100.0,25
-28.6691,116.3796,AUS.WA.336142,21019,10000,17000,7000,1022,2648179864.22672,1194685703.1026912,658052749.5831412,795441411.5408875,-15231.028044559182,520616.40385351086,112648548.47476476,0.2386190358623247,6425,4.5474735088646405e-11,1969558247.65,4398729.34815581,0.0,2.3088799299490174e-18,100.0,25
-28.9634,121.766,AUS.WA.336197,15922,34000,17000,5000,3864,3455190799.018036,883763548.2401981,2130936247.7133248,440491003.0645132,-50927.282024566,288301.36150572385,91721299.7085098,0.1942896593060574,7375,4.5474735088646405e-11,1969558247.65,13365099.237870026,0.0,2.3088799299490174e-18,100.0,25
-27.2296,120.5417,AUS.WA.336234,20937,9000,17000,5000,2165,2591669973.1047726,1182339082.3069756,569325999.4296834,840004891.3681134,-36594.99532625092,549783.2014004302,115077827.05302814,0.2437648821251913,4625,4.5474735088646405e-11,1969558247.65,5299342.919547072,0.0,2.3088799299490174e-18,100.0,25
