Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-21.117,116.8296,AUS.WA.333387,23759,9000,17000,5000,2501,2705490413.223488,1400606143.2502146,446915386.5772244,857968883.3960488,-56225.06584894545,561540.6341827138,116846314.44073932,0.2475110001276337,7850,1.932676241267472e-09,1969558247.65,13861045.13535389,0.0,9.812739702283324e-17,100.0,25
-20.7571,117.7045,AUS.WA.333525,24105,9000,17000,5000,2406,2743091114.874249,1443843629.8804648,441428931.2885894,857818553.7051948,-53144.2637058546,561442.2434000501,116699519.95910604,0.2472000510905488,7225,1.659827830735594e-09,1969558247.65,13348309.068406085,0.0,8.427411744313913e-17,100.0,25
-17.3472,128.0235,AUS.WA.333595,23377,9000,17000,5000,2467,2597155493.250259,1276677022.7281032,376296852.3129209,944181618.2092348,-52710.58656626647,617966.8691179442,124594481.95250668,0.2639236418029225,6750,2.2396307031158358e-09,1969558247.65,10602455.751242798,0.0,1.1371233654998906e-16,100.0,25
-41.7824,145.434,AUS.TAS.336113,26488,33000,17000,5000,1000,2790549827.74616,798848559.427477,1263699695.5931988,728001572.7254844,-20623.52250350314,476477.0293488295,127435535.82337336,0.2699417356414862,10575,1.4097167877480388e-09,1969558247.65,7642544.755962287,0.0,7.157527782841953e-17,100.0,25
-37.6078,142.6124,AUS.VIC.467811,28385,10000,17000,5000,2645,2497363113.8005643,1144748202.9507668,348841789.062917,1003773121.7868806,-71836.52024589652,656969.5082095133,136283859.57466668,0.2886847954600006,11150,2.3874235921539366e-09,1969558247.65,17842847.377234794,0.0,1.212161963223234e-16,100.0,25
-20.9168,116.8861,AUS.WA.333298,23584,9000,17000,5000,2478,2699783156.9315147,1397721834.4954605,446915386.5772244,855145935.8588297,-55695.4016279466,559693.0150196041,116465073.73607334,0.2467034327811335,7625,1.6939338820520786e-09,1969558247.65,13836828.475748025,0.0,8.600577739060088e-17,100.0,25
-21.7224,122.2109,AUS.WA.335840,21036,9000,17000,5000,2203,2558689936.194786,1202665927.7098274,503360549.20810336,852663459.276855,-48641.28815620947,558068.2340967016,115925331.28998332,0.2455601173647895,7350,2.2396307031158358e-09,1969558247.65,10961574.785868904,0.0,1.1371233654998906e-16,100.0,25
-17.7501,127.8329,AUS.WA.335844,21658,8000,17000,5000,2392,2515333488.533113,1200324582.808345,361823692.6548175,953185213.069951,-50482.29108121217,623859.7219542828,123817862.0466898,0.2622785580830997,7000,2.489741746103391e-09,1969558247.65,10472282.040637836,0.0,1.2641117616470868e-16,100.0,25
-26.9179,118.6444,AUS.WA.336035,20664,9000,17000,5000,2391,2605517819.1684885,1195964141.4290695,597891484.5274237,811662193.2119949,-52161.869183705225,531232.9054572507,112273188.69106792,0.2378239258418233,7450,1.716671249596402e-09,1969558247.65,12226590.919327488,0.0,8.71602173555754e-17,100.0,25
-21.6549,121.5709,AUS.WA.335579,20918,9000,17000,5000,1895,2558983675.278466,1196185642.0873172,511574070.1471688,851223963.0439804,-44695.56393936544,557126.0838122851,115642052.78058717,0.2449600595237622,7100,2.023625711444765e-09,1969558247.65,9495865.824174495,0.0,1.0274515688273127e-16,100.0,25
-22.1991,122.3141,AUS.WA.335631,19065,32000,17000,5000,1024,3190790383.1473308,1092849570.5063674,1573757008.82683,524183803.8141331,-21952.87493402018,343078.29959635006,99821158.54648905,0.2114472750295526,4250,6.59383658785373e-10,1969558247.65,3074082.0994619424,0.0,3.347875898426075e-17,100.0,25
-29.1785,116.9774,AUS.WA.335652,30739,10000,17000,5000,2682,3171879357.294484,1741715444.9069755,653271706.7692088,776892205.6182995,-59369.50257543112,508475.948577177,114251818.61785962,0.242015180605884,6275,1.375610736431554e-09,1969558247.65,11311543.850840526,0.0,6.984361788095776e-17,100.0,25
-19.6961,139.366,AUS.QLD.333779,23564,9000,17000,5000,2591,2693361983.549921,1315791658.658042,486704593.4364887,890865731.4553906,-63243.74675906335,583071.6212375531,120222814.31811991,0.2546633084018083,9075,1.921307557495311e-09,1969558247.65,17099222.256159913,0.0,9.755017704034598e-17,100.0,25
-22.0939,140.5736,AUS.QLD.333785,20164,8000,17000,5000,2574,2551602196.0705237,1171939523.949469,465054279.65133226,914608392.469722,-63363.67360923019,598611.192871433,119238175.3657935,0.2525775860320323,9475,2.421529643470421e-09,1969558247.65,17106967.912861764,0.0,1.2294785626978515e-16,100.0,25
-20.7216,139.4782,AUS.QLD.333873,23508,9000,17000,5000,2405,2727723255.306989,1333824731.5247488,506984286.8854781,886914236.8967625,-58742.84794360364,580485.368048931,119553629.46250372,0.2532458001673673,9025,2.091837814077735e-09,1969558247.65,16039538.394799968,0.0,1.0620847677765479e-16,100.0,25
-28.6691,116.3796,AUS.WA.336142,21019,10000,17000,7000,1022,2648179864.22672,1194685703.1026912,658052749.5831412,795441411.5408875,-19327.065239860232,520616.40385351086,112648548.47476476,0.2386190358623247,8400,1.2846612662542611e-09,1969558247.65,5431313.894817087,0.0,6.522585802105973e-17,100.0,25
-28.9634,121.766,AUS.WA.336197,15922,34000,17000,5000,3864,3455190799.018036,883763548.2401981,2130936247.7133248,440491003.0645132,-77430.87579884635,288301.36150572385,91721299.7085098,0.1942896593060574,3700,8.071765478234737e-10,1969558247.65,8656248.379873615,0.0,4.098261875659506e-17,100.0,25
-27.2296,120.5417,AUS.WA.336234,20937,9000,17000,5000,2165,2591669973.1047726,1182339082.3069756,569325999.4296834,840004891.3681134,-47644.99905547154,549783.2014004302,115077827.05302814,0.2437648821251913,7975,2.819433575496077e-09,1969558247.65,11002619.307530046,0.0,1.4315055565683906e-16,100.0,25
-25.5443,119.348,AUS.WA.568323,20911,9000,17000,5000,2318,2598928141.655113,1203421219.398562,562551819.1291381,832955103.1274132,-51341.1792844818,545169.1149968918,114324613.38720348,0.2421693789325543,7925,2.091837814077735e-09,1969558247.65,12089345.097572977,0.0,1.0620847677765479e-16,100.0,25
-24.237,115.9535,AUS.WA.652958,17661,30000,17000,5000,1719,3161757859.5402584,1045557021.970339,1534259717.7451146,581941119.8248048,-44282.22715407555,380880.4629253347,103281264.3267018,0.2187766824336878,5400,1.000444171950221e-09,1969558247.65,6482069.672302332,0.0,5.0795358458878375e-17,100.0,25
-27.5191,120.588,AUS.WA.652960,20675,9000,17000,5000,2438,2593375403.520448,1175351194.3752,583355641.8331645,834668567.3120835,-52690.53106713154,546290.5773057586,114294741.32132985,0.242106102098059,7875,2.648903318913653e-09,1969558247.65,12028915.038645431,0.0,1.3449225591953022e-16,100.0,25
-31.1785,121.6775,AUS.WA.334537,20903,10000,17000,7000,1008,2607371465.334662,1120906284.4387665,682156445.3069799,804308735.5889156,-18742.084951764577,526420.0674429452,113591360.27761044,0.2406161574093019,8375,1.568878360558301e-09,1969558247.65,5249921.9507281855,0.0,7.965635758324107e-17,100.0,25
-21.147,119.2055,AUS.WA.334568,24425,9000,17000,5000,2323,2755872674.064161,1424974136.8796246,479471462.491502,851427074.693034,-51080.4595550319,557259.0203865907,116535085.46887869,0.2468517359098223,6975,1.5234036254696546e-09,1969558247.65,11763118.86954499,0.0,7.734747765329207e-17,100.0,25
-24.6431,118.5873,AUS.WA.334629,22668,6000,17000,9000,1838,2600154901.623042,1306453038.1456814,354245468.09271765,939456395.3846428,-36621.02093152633,614874.2107792487,122358988.0398067,0.2591882820548645,8075,1.6143530956469474e-09,1969558247.65,9687996.373051044,0.0,8.196523751319011e-17,100.0,25
-20.8684,116.8655,AUS.WA.335166,18082,28000,17000,5000,1006,2963021191.152998,1074432074.0405614,1293654749.4677837,594934367.6446527,-21983.997107293653,389384.5436234252,103029303.01312472,0.2182429625896738,5350,8.86757334228605e-10,1969558247.65,3707937.0642281794,0.0,4.502315863400584e-17,100.0,25
-21.2035,119.2383,AUS.WA.335341,24883,9000,17000,5000,2359,2781737552.6547227,1452238259.3843858,479471462.491502,850027830.7788348,-51232.97564200591,556343.2152447473,116604050.9926334,0.2469978228945984,6750,1.455191522836685e-09,1969558247.65,11888820.051982606,0.0,7.388415775836856e-17,100.0,25
-27.3105,120.5528,AUS.WA.335342,20560,9000,17000,5000,2559,2589122591.1895537,1169813591.193002,583355641.8331645,835953358.1633872,-54255.9323785731,547131.472917937,114486399.16602044,0.2425120834509901,7850,2.5579538487363607e-09,1969558247.65,12552750.136095049,0.0,1.2987449605963222e-16,100.0,25
-31.2166,121.68,AUS.WA.335722,33139,10000,17000,5000,2947,3263912911.6924224,1806395529.618709,682156445.3069799,775360936.766733,-67031.99277635192,507473.7331138268,115429588.80971427,0.2445100053635301,5650,1.864464138634503e-09,1969558247.65,10303695.174819024,0.0,9.46640771279097e-17,100.0,25
-26.9204,120.379,AUS.WA.335749,16508,34000,17000,5000,7049,3338988653.9051285,940303406.8107998,1944182048.1929,454503198.90142906,-79423.46576631867,297472.34368098533,93683627.85951684,0.1984463826529516,3800,1.0231815394945443e-09,1969558247.65,8082222.237427158,0.0,5.194979842385289e-17,100.0,25
-28.7452,116.9436,AUS.WA.335838,29803,10000,17000,5000,2517,3139745835.532297,1715185582.3377817,655852636.9398085,768707616.254707,-55002.7893986556,503119.1348387057,113087529.25423424,0.2395489117619913,6225,1.7280399333685634e-09,1969558247.65,10585217.3378791,0.0,8.773743733806265e-17,100.0,25
-32.2205,147.448,AUS.NSW.467218,27485,10000,17000,5000,2600,2783068983.330584,1372976146.3338552,509534159.7753413,900558677.2213875,-58177.23133244137,589415.6542413981,124531411.51551089,0.2637900421509863,7850,1.875832822406664e-09,1969558247.65,12983482.149523268,0.0,9.524129711039695e-17,100.0,25
-29.3469,151.5477,AUS.NSW.467228,19978,31000,17000,6000,1000,2879511499.802368,962701857.6976924,1235356150.5292845,681453491.5753908,-20184.67868236428,446011.3102360933,116310177.44909948,0.2463753220051243,5950,6.366462912410498e-10,1969558247.65,3935776.931787684,0.0,3.2324319019286236e-17,100.0,25
-31.5303,146.6862,AUS.NSW.529220,24085,9000,17000,5000,2560,2628181528.141835,1248312503.569503,453452996.4941806,926416028.0781512,-60669.13259718289,606339.29037715,124060128.38322283,0.2627917414345777,9100,2.705746737774461e-09,1969558247.65,14833664.744927945,0.0,1.373783558319665e-16,100.0,25
-30.3934,121.652,AUS.WA.334649,30799,10000,17000,5000,2513,3135659183.025605,1667616584.4847944,693029409.3479698,775013189.1928413,-52455.55791194635,507246.1323267146,114555517.88820574,0.2426584949500392,6175,2.1600499167107046e-09,1969558247.65,9264883.437650612,0.0,1.096717966725783e-16,100.0,25
-20.8108,117.0665,AUS.WA.334705,18261,28000,17000,5000,1005,2980093653.807064,1094185394.4021535,1293654749.4677837,592253509.9371269,-21877.86243592299,387629.9222538495,102804031.69126448,0.2177657791163175,5325,8.86757334228605e-10,1969558247.65,3744854.9553098367,0.0,4.502315863400584e-17,100.0,25
-31.1389,121.6784,AUS.WA.334902,29852,10000,17000,5000,2373,3078517515.875466,1615395563.8490925,682156445.3069799,780965506.7193933,-50604.53328872616,511141.92414784286,114421197.92334253,0.2423739701963101,6000,1.978150976356119e-09,1969558247.65,8774610.014274362,0.0,1.0043627695278226e-16,100.0,25
-26.0954,127.7274,AUS.WA.434546,21211,9000,17000,5000,2209,2590220216.7524257,1184431564.2341888,562039899.2407312,843748753.2775055,-44407.45615151651,552233.5590201273,115585131.06423669,0.2448394844674558,6050,2.080469130305573e-09,1969558247.65,8148034.449689259,0.0,1.0563125679516756e-16,100.0,25
-31.1931,121.6785,AUS.WA.513745,29813,10000,17000,5000,2558,3062584874.4702544,1596267565.2178645,682156445.3069799,784160863.9454104,-54884.619675282585,513233.2854522711,114881550.13038464,0.2433491163592107,6075,2.023625711444765e-09,1969558247.65,9264899.973679742,0.0,1.0274515688273127e-16,100.0,25
-28.4839,121.17,AUS.WA.515724,17263,31000,17000,6000,1000,3373680770.9023457,968376735.7192428,1947031125.413303,458272909.7698,-20681.38988602347,299939.61944433406,92171776.2104012,0.1952438861471076,4475,4.774847184307872e-10,1969558247.65,2988252.303146465,0.0,2.424323926446468e-17,100.0,25
-31.1778,121.6783,AUS.WA.652961,20903,10000,17000,7000,1008,2607371465.334662,1120906284.4387665,682156445.3069799,804308735.5889156,-18742.084951764577,526420.0674429452,113591360.27761044,0.2406161574093019,8375,1.568878360558301e-09,1969558247.65,5249921.9507281855,0.0,7.965635758324107e-17,100.0,25
-28.302,120.492,AUS.WA.652962,21329,9000,17000,5000,2340,2629946872.8376107,1210397390.539929,597773083.6002705,821776398.6974113,-50332.07155218703,537852.6529474556,113372014.81453688,0.2401515264519744,6800,1.8417267710901799e-09,1969558247.65,10937042.5151115,0.0,9.35096371629352e-17,100.0,25
-31.2864,122.838,AUS.WA.652969,28644,10000,17000,5000,2528,3013949074.1020045,1525744247.3293378,700895979.9509658,787308846.8217009,-53904.77034945248,515293.6402448033,114593596.14474829,0.242739154638837,5700,1.853095454862341e-09,1969558247.65,8890641.23397769,0.0,9.408685714542246e-17,100.0,25
