Latitude,Longitude,Location ID,PV Capacity (kW),Wind Turbine Capacity (kW),Genset Capacity (kW),Battery Energy Capacity (kWh),Battery Power Capacity (kW),Total System Generation (kWh),Total PV Generation (kWh),Total Wind Generation (kWh),Total Genset Generation (kWh),Total Battery Generation (kWh),Total CO2 emissions (tonne),System NPC ($),System LCOE ($/kWh),Deficit Hours Fixed,Total Load Reduction (kWh),Total Load Served (kWh),Total Charging Prevented (kWh),Demand Not Served (kWh),Load Reduction Percentage,Demand Met Percentage,Project Lifetime (years)
-28.409,121.1478,AUS.WA.334181,22394,7000,17000,9000,1905,2629623334.528511,1267953359.4881902,477795176.9607966,883874798.0795244,0.0,578496.0553430486,119111479.91295348,0.2523092119853698,3025,3.740296961041167e-09,1969558247.65,0.0,0.0,1.8990537423830663e-16,100.0,25
-30.9106,121.7167,AUS.WA.334445,22396,6000,17000,8000,1602,2558824897.8500915,1208657668.9830985,411791973.8855457,938375254.9814472,0.0,614166.6043853571,122678873.51554456,0.259865883007921,1925,2.4101609596982602e-09,1969558247.65,0.0,0.0,1.223706362872979e-16,100.0,25
-31.1785,121.6775,AUS.WA.334537,15715,33000,17000,5000,1846,3369263434.1981306,842705219.6769112,2064780329.4541745,461777885.0670453,0.0,302233.6257763811,93630473.79280068,0.1983337884622256,825,1.000444171950221e-09,1969558247.65,0.0,0.0,5.0795358458878375e-17,100.0,25
-21.147,119.2055,AUS.WA.334568,19471,25000,17000,5000,1000,3012366407.250293,1135954955.2790034,1251386742.8007123,625024709.1705769,0.0,409078.67215214256,103599552.4038259,0.2194508996794328,1200,1.432454155292362e-09,1969558247.65,0.0,0.0,7.272971779339405e-17,100.0,25
-24.6431,118.5873,AUS.WA.334629,22668,6000,17000,9000,1838,2600154901.623042,1306453038.1456814,354245468.09271765,939456395.3846428,0.0,614874.2107792487,122358988.0398067,0.2591882820548645,2350,2.9558577807620164e-09,1969558247.65,0.0,0.0,1.500771954466861e-16,100.0,25
-19.6961,139.366,AUS.QLD.333779,22604,6000,17000,9000,1819,2564534297.2583685,1262186412.3684323,325987821.1254235,976360063.7645124,0.0,639027.6617338735,125584573.54797567,0.2660209142944463,2500,3.024069883394986e-09,1969558247.65,0.0,0.0,1.5354051534160964e-16,100.0,25
-22.0939,140.5736,AUS.QLD.333785,15625,33000,17000,5000,1017,3193979025.4021406,908132530.4200916,1737842601.5985253,548003893.3835238,0.0,358668.54821951635,102046755.62439796,0.2161616706976655,750,9.663381206337363e-10,1969558247.65,0.0,0.0,4.906369851141661e-17,100.0,25
-20.7216,139.4782,AUS.QLD.333873,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,0.0,377070.3673700883,103012091.7418872,0.2182065046236878,1025,1.318767317570746e-09,1969558247.65,0.0,0.0,6.69575179685215e-17,100.0,25
-28.6691,116.3796,AUS.WA.336142,23027,6000,17000,9000,1835,2628485173.3206296,1308816523.5741017,396708357.1038271,922960292.6427006,0.0,604077.5115346474,121534152.06959388,0.2574410641224396,2075,2.6830093702301383e-09,1969558247.65,0.0,0.0,1.36223915866992e-16,100.0,25
-28.9634,121.766,AUS.WA.336197,15922,34000,17000,5000,3864,3455190799.018036,883763548.2401981,2130936247.7133248,440491003.0645132,0.0,288301.36150572385,91721299.7085098,0.1942896593060574,825,9.890754881780595e-10,1969558247.65,0.0,0.0,5.021813847639113e-17,100.0,25
-27.2296,120.5417,AUS.WA.336234,16588,33000,17000,5000,1739,3292190717.760488,936746728.9065552,1894927006.4525216,460516982.4014109,0.0,301408.3649817234,93629969.45110208,0.1983327201348349,1075,1.2960299500264227e-09,1969558247.65,0.0,0.0,6.580307800354699e-17,100.0,25
-31.1778,121.6783,AUS.WA.652961,15715,33000,17000,5000,1846,3369263434.1981306,842705219.6769112,2064780329.4541745,461777885.0670453,0.0,302233.6257763811,93630473.79280068,0.1983337884622256,825,1.000444171950221e-09,1969558247.65,0.0,0.0,5.0795358458878375e-17,100.0,25
-28.302,120.492,AUS.WA.652962,16661,34000,17000,5000,1014,3447889353.196532,945494802.76211,2050045586.810612,452348963.6238104,0.0,296062.3966917839,93301555.509748,0.1976370536649983,725,8.185452315956353e-10,1969558247.65,0.0,0.0,4.155983873908231e-17,100.0,25
-31.2864,122.838,AUS.WA.652969,17102,33000,17000,5000,1056,3513763621.946042,910952669.0199016,2135734677.7304387,467076275.19570136,0.0,305701.4221155865,94372381.37103345,0.1999053424095587,1075,1.4665602066088466e-09,1969558247.65,0.0,0.0,7.44613777408558e-17,100.0,25
-31.5161,145.8551,AUS.NSW.334374,18583,33000,17000,5000,6022,3191168852.7660484,959132469.1519028,1670155393.9978726,561880989.6162727,0.0,367751.1077038504,104904402.30642128,0.2222149124422969,1075,1.4779288903810082e-09,1969558247.65,0.0,0.0,7.503859772334305e-17,100.0,25
-31.5212,145.8578,AUS.NSW.334832,18583,33000,17000,5000,6022,3191168852.7660484,959132469.1519028,1670155393.9978726,561880989.6162727,0.0,367751.1077038504,104904402.30642128,0.2222149124422969,1075,1.4779288903810082e-09,1969558247.65,0.0,0.0,7.503859772334305e-17,100.0,25
-31.2586,146.8719,AUS.NSW.334834,18431,33000,17000,5000,6553,3065184715.433383,944282808.998493,1511632622.5064754,609269283.9284141,0.0,398766.74633114703,109978397.8024812,0.2329629596176302,1225,1.5802470443304626e-09,1969558247.65,0.0,0.0,8.023357756572833e-17,100.0,25
-19.7033,134.2407,AUS.NT.334173,20118,7000,17000,5000,1587,2495273006.9556484,1160196248.460565,444416342.03127575,890660416.4638075,0.0,582937.242575562,117375003.20486487,0.2486309009596906,2225,2.819433575496077e-09,1969558247.65,0.0,0.0,1.4315055565683906e-16,100.0,25
-19.4354,134.0661,AUS.NT.334279,18427,33000,17000,5000,6924,3389597249.2788224,1066998296.798296,1868994678.9273293,453604273.55319697,0.0,296883.9970405674,93073052.42432572,0.1971530244726715,850,1.0913936421275139e-09,1969558247.65,0.0,0.0,5.541311831877641e-17,100.0,25
-19.7115,134.2901,AUS.NT.334637,18502,33000,17000,5000,1028,3389790907.119741,1067819908.296449,1868994678.9273293,452976319.8959626,0.0,296473.00137190754,92932860.50470048,0.1968560613857111,825,1.0686562745831907e-09,1969558247.65,0.0,0.0,5.4258678353801904e-17,100.0,25
-41.2021,146.8156,AUS.TAS.334630,21395,30000,17000,6000,1291,3262756553.2439275,839863955.0229208,1891636252.479962,531256345.7410445,0.0,347707.2782875136,101093201.57229345,0.2141417942621803,1275,1.5916157281026242e-09,1969558247.65,0.0,0.0,8.08107975482156e-17,100.0,25
-41.4269,145.5264,AUS.TAS.335457,30768,28000,17000,5000,1233,2543533105.043163,1013455125.0720632,630540399.3904748,899537580.5806246,0.0,588747.3464900188,143496821.2320047,0.3039637314044924,1575,2.000888343900442e-09,1969558247.65,0.0,0.0,1.0159071691775675e-16,100.0,25
-42.061,145.5855,AUS.TAS.335962,27766,33000,17000,5000,1000,2848182298.211993,866530580.118554,1263699695.5931988,717952022.5002406,0.0,469899.5987264074,127073095.48662584,0.2691739923826223,1475,2.0122570276726037e-09,1969558247.65,0.0,0.0,1.02167936900244e-16,100.0,25
-20.7759,140.0445,AUS.QLD.334400,22849,6000,17000,9000,1765,2622728505.393939,1312965814.652928,343672102.7813636,966090587.9596474,0.0,632306.2898195892,124236309.55153178,0.2631649391462942,2450,3.080913302255794e-09,1969558247.65,0.0,0.0,1.564266152540459e-16,100.0,25
-20.7216,139.4782,AUS.QLD.334462,16550,31000,17000,5000,5315,3116902913.602374,939034957.7080806,1601748219.6527529,576119736.2415406,0.0,377070.3673700883,103012091.7418872,0.2182065046236878,1025,1.318767317570746e-09,1969558247.65,0.0,0.0,6.69575179685215e-17,100.0,25
-21.0446,139.9062,AUS.QLD.334660,16840,31000,17000,5000,6171,3151472964.504979,957937020.9344397,1626458328.302023,567077615.2685163,0.0,371152.2991932439,102408617.06699188,0.2169281877075749,1125,1.568878360558301e-09,1969558247.65,0.0,0.0,7.965635758324107e-17,100.0,25
-41.8501,145.5144,AUS.TAS.333976,28218,33000,17000,5000,1000,2858695544.2783337,879133066.6664754,1263699695.5931988,715862782.0186597,0.0,468532.19083121273,126934369.02629106,0.2688801335210402,1475,1.8985701899509877e-09,1969558247.65,0.0,0.0,9.639573707537147e-17,100.0,25
-41.5746,145.7221,AUS.TAS.334055,31178,28000,17000,5000,1000,2530385936.424479,986376302.6275424,630540399.3904748,913469234.4064616,0.0,597865.6139190291,145345536.83421633,0.3078797937111647,1425,1.6939338820520786e-09,1969558247.65,0.0,0.0,8.600577739060088e-17,100.0,25
-41.2245,148.0131,AUS.TAS.334077,21549,31000,17000,5000,1169,3419655721.586824,787136698.1363211,2139979818.577212,492539204.8732916,0.0,322366.9095895693,97214128.5596505,0.2059249048761286,725,9.094947017729281e-10,1969558247.65,0.0,0.0,4.6177598598980345e-17,100.0,25
-32.2205,147.448,AUS.NSW.467218,18633,31000,17000,5000,7093,3019957043.5738025,930787957.5593784,1455484148.948491,633684937.0659328,0.0,414746.79130965297,110842590.65995397,0.2347935457125363,1100,1.3415046851150692e-09,1969558247.65,0.0,0.0,6.811195793349601e-17,100.0,25
-29.3469,151.5477,AUS.NSW.467228,19978,31000,17000,6000,1000,2879511499.802368,962701857.6976924,1235356150.5292845,681453491.5753908,0.0,446011.3102360933,116310177.44909948,0.2463753220051243,750,9.322320693172512e-10,1969558247.65,0.0,0.0,4.7332038563954847e-17,100.0,25
-31.5303,146.6862,AUS.NSW.529220,18448,31000,17000,6000,5544,3015452206.3040395,956151286.3054264,1435701755.3457,623599164.6529131,0.0,408145.6532653317,109911974.8510338,0.2328222584648137,1250,1.5916157281026242e-09,1969558247.65,0.0,0.0,8.08107975482156e-17,100.0,25
-33.5265,149.1588,AUS.NSW.333484,29292,1000,17000,5000,2610,2554244484.779653,1343766814.903179,9670029.576109275,1200807640.3003652,0.0,785928.600576589,142823213.9860376,0.3025368553926941,650,8.86757334228605e-10,1969558247.65,0.0,0.0,4.502315863400584e-17,100.0,25
-31.1629,145.6538,AUS.NSW.333485,17041,33000,17000,5000,8532,3118337998.1374874,894307501.5215721,1652801128.4002335,571229368.2156818,0.0,373869.6214971637,105448244.41224332,0.2233669120082892,825,1.0459189070388675e-09,1969558247.65,0.0,0.0,5.31042383888274e-17,100.0,25
-31.5001,145.8422,AUS.NSW.334161,16510,31000,17000,5000,7285,3030735565.995117,860467420.5344503,1586745892.9348283,583522252.5258386,0.0,381915.3142781613,105038959.75650504,0.2224999402517255,1100,1.3415046851150692e-09,1969558247.65,0.0,0.0,6.811195793349601e-17,100.0,25
-30.3934,121.652,AUS.WA.334649,16355,34000,17000,5000,1000,3480149696.36822,885546134.8192387,2152770032.159649,441833529.3893322,0.0,289180.04498531786,92457812.04872552,0.1958497847306859,875,1.1027623258996755e-09,1969558247.65,0.0,0.0,5.599033830126366e-17,100.0,25
-20.8108,117.0665,AUS.WA.334705,18261,28000,17000,5000,1005,2980093653.807064,1094185394.4021535,1293654749.4677837,592253509.9371269,0.0,387629.9222538495,102804031.69126448,0.2177657791163175,900,1.2732925824820995e-09,1969558247.65,0.0,0.0,6.464863803857247e-17,100.0,25
-31.1389,121.6784,AUS.WA.334902,15862,33000,17000,5000,1002,3382790547.4254622,858350496.4786899,2064780329.4541745,459659721.49259824,0.0,300847.2877169055,93396148.12192312,0.1978374255137486,925,1.0913936421275139e-09,1969558247.65,0.0,0.0,5.541311831877641e-17,100.0,25
-20.4447,140.7058,AUS.QLD.334994,21131,7000,17000,8000,1873,2555879941.021821,1209814768.224575,395754396.5541262,950310776.2431202,0.0,621978.4030511222,122938975.70729056,0.2604168473573108,2250,2.830802259268239e-09,1969558247.65,0.0,0.0,1.437277756393263e-16,100.0,25
-20.2545,140.1558,AUS.QLD.335006,23648,7000,17000,9000,1960,2679523351.553487,1348033002.0536387,394219550.8451741,937270798.654674,0.0,613443.7377194841,123007968.37150842,0.2605629918326737,2575,3.3310243452433493e-09,1969558247.65,0.0,0.0,1.691254548687655e-16,100.0,25
-20.5636,139.9752,AUS.QLD.335227,17392,31000,17000,5000,3883,3173744285.5982075,992140828.7749884,1603187602.952881,578415853.8703376,0.0,378573.176358136,103715165.76663888,0.2196957989661149,950,1.1596057447604835e-09,1969558247.65,0.0,0.0,5.887643821369992e-17,100.0,25
